 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
79.500000, 0, Obstacle 70 ,,,,,1.5,,,,2.06,-0.0,0.0,0.56,0.0,0.04 
83.809000, 0, Obstacle 21 ,,,,,1.5,,,,2.62,0.0,0.0,1.12,-0.0,0.04 
88.676000, 0, Obstacle 59 ,,,,,1.5,,,,3.25,0.0,0.0,1.75,-0.0,0.04 
93.276000, 0, Obstacle 19 ,,,,,1.5,,,,3.85,-0.0,0.0,2.35,-0.0,0.04 
98.893000, 0, Obstacle 16 ,,,,,1.5,,,,4.58,-0.0,0.0,3.08,-0.01,0.04 
99.062000, 1, myObstacle 20,0.91,0.11,-0.04,0.92,3.07,3.96,0.1,0.0,6.17,-0.0,0.0,3.1,-0.01,0.04 
99.216000, 1, myObstacle 20,0.91,0.11,-0.04,0.92,3.05,6.16,0.1,0.01,6.17,-0.0,0.0,3.12,-0.01,0.04 
99.277000, 1, myObstacle 20,0.91,0.11,-0.04,0.92,3.04,6.17,0.1,0.01,6.17,-0.0,0.0,3.13,-0.01,0.04 
99.353000, 1, myObstacle 19,0.88,0.11,-0.04,0.89,0.71,3.95,0.1,0.0,3.85,-0.0,0.0,3.14,-0.01,0.04 
99.436000, 1, myObstacle 20,0.91,0.11,-0.04,0.92,3.02,6.17,0.1,0.01,6.17,-0.0,0.0,3.15,-0.01,0.04 
99.482000, 1, myObstacle 19,0.88,0.11,-0.04,0.89,0.7,3.96,0.1,0.0,3.85,-0.0,0.0,3.15,-0.01,0.04 
99.529000, 1, myObstacle 20,0.91,0.11,-0.04,0.92,3.01,6.17,0.1,0.01,6.17,-0.0,0.0,3.16,-0.01,0.04 
99.601000, 1, myObstacle 19,0.88,0.11,-0.04,0.89,0.68,3.96,0.1,0.0,3.85,-0.0,0.0,3.17,-0.01,0.04 
99.656000, 1, myObstacle 20,0.91,0.11,-0.04,0.92,2.99,6.17,0.1,0.01,6.17,-0.0,0.0,3.18,-0.01,0.04 
99.866000, 1, myObstacle 19,0.81,0.11,-0.04,0.82,0.65,3.96,0.1,0.0,3.85,-0.0,0.0,3.21,-0.01,0.04 
99.898000, 1, myObstacle 20,1.54,0.11,-0.03,0.92,2.96,4.69,0.11,0.0,6.17,-0.0,0.0,3.21,-0.01,0.04 
99.956000, 1, myObstacle 19,0.81,0.11,-0.04,0.82,0.63,3.96,0.1,0.0,3.85,-0.0,0.0,3.22,-0.01,0.04 
100.018000, 1, myObstacle 19,0.81,0.11,-0.04,0.82,0.63,3.96,0.1,0.0,3.85,-0.0,0.0,3.23,-0.01,0.04 
100.127000, 1, myObstacle 19,0.81,0.11,-0.04,0.82,0.61,3.96,0.1,0.0,3.85,-0.0,0.0,3.24,-0.01,0.04 
100.217000, 1, myObstacle 19,0.81,0.11,-0.04,0.82,0.6,3.96,0.1,0.0,3.85,-0.0,0.0,3.25,-0.01,0.04 
100.380000, 1, myObstacle 19,0.76,0.11,-0.04,0.76,0.58,3.96,0.1,0.0,3.85,-0.0,0.0,3.27,-0.01,0.04 
100.441000, 1, myObstacle 19,0.76,0.11,-0.04,0.76,0.57,3.96,0.1,0.0,3.85,-0.0,0.0,3.28,-0.01,0.04 
100.512000, 1, myObstacle 19,0.76,0.11,-0.04,0.76,0.56,3.96,0.1,0.0,3.85,-0.0,0.0,3.29,-0.01,0.04 
100.558000, 1, myObstacle 19,0.76,0.11,-0.04,0.76,0.55,3.96,0.1,0.0,3.85,-0.0,0.0,3.3,-0.01,0.04 
100.615000, 1, myObstacle 19,0.76,0.11,-0.04,0.76,0.55,3.96,0.1,0.0,3.85,-0.0,0.0,3.3,-0.01,0.04 
100.656000, 1, myObstacle 19,0.76,0.11,-0.04,0.76,0.54,3.96,0.1,0.0,3.85,-0.0,0.0,3.31,-0.01,0.04 
100.738000, 1, myObstacle 19,0.76,0.11,-0.04,0.76,0.53,3.96,0.1,0.0,3.85,-0.0,0.0,3.32,-0.01,0.04 
100.870000, 1, myObstacle 19,0.69,0.11,-0.04,0.7,0.52,3.96,0.1,0.0,3.85,-0.0,0.0,3.34,-0.01,0.04 
100.966000, 1, myObstacle 19,0.69,0.11,-0.04,0.7,0.5,3.96,0.1,0.0,3.85,-0.0,0.0,3.35,-0.01,0.04 
101.029000, 1, myObstacle 19,0.69,0.11,-0.04,0.7,0.49,3.96,0.1,0.0,3.85,-0.0,0.0,3.36,-0.01,0.04 
101.105000, 1, myObstacle 19,0.69,0.11,-0.04,0.7,0.48,3.96,0.1,0.0,3.85,-0.0,0.0,3.37,-0.01,0.04 
101.181000, 1, myObstacle 19,0.69,0.11,-0.04,0.7,0.47,3.96,0.1,0.0,3.85,-0.0,0.0,3.38,-0.01,0.04 
101.262000, 1, myObstacle 19,0.69,0.11,-0.04,0.7,0.46,3.96,0.1,0.0,3.85,-0.0,0.0,3.39,-0.01,0.04 
101.476000, 1, myObstacle 19,0.69,0.11,-0.04,0.7,0.44,3.96,0.1,0.0,3.85,-0.0,0.0,3.42,-0.01,0.04 
101.532000, 1, myObstacle 20,1.35,0.11,-0.03,1.36,2.75,4.7,0.1,0.0,6.17,-0.0,0.0,3.42,-0.01,0.04 
101.630000, 1, myObstacle 16,1.31,0.11,-0.03,1.32,1.14,4.71,0.1,0.0,4.58,-0.0,0.0,3.44,-0.01,0.04 
101.695000, 1, myObstacle 19,0.69,0.11,-0.04,0.7,0.41,3.96,0.1,0.0,3.85,-0.0,0.0,3.44,-0.01,0.04 
101.749000, 1, myObstacle 20,1.35,0.11,-0.03,1.36,2.72,4.7,0.1,0.0,6.17,-0.0,0.0,3.45,-0.01,0.04 
101.802000, 1, myObstacle 16,1.31,0.11,-0.03,1.32,1.12,4.69,0.1,0.0,4.58,-0.0,0.0,3.46,-0.01,0.04 
101.904000, 1, myObstacle 20,1.35,0.11,-0.03,1.36,2.7,4.7,0.1,0.0,6.17,-0.0,0.0,3.47,-0.01,0.04 
102.113000, 1, myObstacle 16,1.31,0.11,-0.03,1.32,1.08,4.69,0.1,0.0,4.58,-0.0,0.0,3.5,-0.01,0.04 
102.222000, 1, myObstacle 20,1.35,0.11,-0.03,1.36,2.66,4.7,0.1,0.0,6.17,-0.0,0.0,3.51,-0.01,0.04 
102.241000, 1, myObstacle 52,1.24,0.11,-0.03,1.25,3.34,4.69,0.1,0.0,6.85,0.0,0.0,3.52,-0.01,0.04 
102.311000, 1, myObstacle 16,1.22,0.11,-0.03,1.23,1.06,4.69,0.1,0.0,4.58,-0.0,0.0,3.52,-0.01,0.04 
102.382000, 1, myObstacle 52,1.24,0.11,-0.03,1.25,3.32,4.69,0.1,0.0,6.85,0.0,0.0,3.53,-0.01,0.04 
102.421000, 1, myObstacle 16,1.22,0.11,-0.03,1.23,1.04,4.69,0.1,0.0,4.58,-0.0,0.0,3.54,-0.01,0.04 
102.520000, 1, myObstacle 52,1.24,0.11,-0.03,1.25,3.3,4.69,0.1,0.0,6.85,0.0,0.0,3.55,-0.01,0.04 
102.563000, 1, myObstacle 16,1.22,0.11,-0.03,1.23,1.03,4.69,0.1,0.0,4.58,-0.0,0.0,3.56,-0.01,0.04 
102.675000, 1, myObstacle 52,1.24,0.11,-0.03,1.25,3.28,4.69,0.1,0.0,6.85,0.0,0.0,3.57,-0.01,0.04 
102.728000, 1, myObstacle 16,1.15,0.11,-0.03,1.23,1.0,4.69,0.1,0.0,4.58,-0.0,0.0,3.58,-0.01,0.04 
102.816000, 1, myObstacle 52,1.24,0.11,-0.03,1.25,3.26,4.69,0.1,0.0,6.85,0.0,0.0,3.59,-0.01,0.04 
102.885000, 1, myObstacle 16,1.15,0.11,-0.03,1.16,0.98,4.69,0.1,0.0,4.58,-0.0,0.0,3.6,-0.01,0.04 
102.970000, 1, myObstacle 52,1.24,0.11,-0.03,1.25,3.24,4.69,0.1,0.0,6.85,0.0,0.0,3.61,-0.01,0.04 
103.043000, 1, myObstacle 16,1.15,0.11,-0.03,1.16,0.96,4.69,0.1,0.0,4.58,-0.0,0.0,3.62,-0.01,0.04 
103.179000, 1, myObstacle 16,1.15,0.11,-0.03,1.16,0.95,4.69,0.1,0.0,4.58,-0.0,0.0,3.64,-0.01,0.04 
103.256000, 1, myObstacle 16,1.1,0.11,-0.04,1.16,0.93,4.7,0.1,0.0,4.58,-0.0,0.0,3.65,-0.01,0.04 
103.301000, 1, myObstacle 16,1.1,0.11,-0.04,1.11,0.93,4.7,0.1,0.0,4.58,-0.0,0.0,3.65,-0.01,0.04 
103.366000, 1, myObstacle 16,1.1,0.11,-0.04,1.11,0.92,4.7,0.1,0.0,4.58,-0.0,0.0,3.66,-0.01,0.04 
103.434000, 1, myObstacle 16,1.1,0.11,-0.04,1.11,0.91,4.7,0.1,0.0,4.58,-0.0,0.0,3.67,-0.01,0.04 
103.526000, 1, myObstacle 16,1.1,0.11,-0.04,1.11,0.9,4.68,0.1,0.01,4.58,-0.0,0.0,3.68,-0.01,0.04 
103.645000, 1, myObstacle 16,1.1,0.11,-0.04,1.11,0.89,4.7,0.1,0.0,4.58,-0.0,0.0,3.7,-0.01,0.04 
103.842000, 1, myObstacle 16,1.03,0.11,-0.03,1.03,0.86,4.68,0.1,0.0,4.58,-0.0,0.0,3.72,-0.01,0.04 
103.881000, 1, myObstacle 16,1.03,0.11,-0.03,1.03,0.85,4.68,0.1,0.0,4.58,-0.0,0.0,3.73,-0.01,0.04 
103.944000, 1, myObstacle 16,1.03,0.11,-0.03,1.03,0.85,4.68,0.1,0.0,4.58,-0.0,0.0,3.73,-0.01,0.04 
104.018000, 1, myObstacle 16,1.03,0.11,-0.03,1.03,0.84,4.68,0.1,0.0,4.58,-0.0,0.0,3.74,-0.01,0.04 
104.129000, 1, myObstacle 16,1.03,0.11,-0.03,1.03,0.82,4.69,0.1,0.0,4.58,-0.0,0.0,3.76,-0.01,0.04 
104.215000, 1, myObstacle 16,1.03,0.11,-0.03,1.03,0.81,4.69,0.1,0.0,4.58,-0.0,0.0,3.77,-0.01,0.04 
104.375000, 1, myObstacle 16,1.03,0.11,-0.03,1.03,0.79,4.69,0.1,0.0,4.58,-0.0,0.0,3.79,-0.01,0.04 
104.451000, 1, myObstacle 16,1.03,0.11,-0.03,1.03,0.78,4.68,0.1,0.01,4.58,-0.0,0.0,3.8,-0.01,0.04 
104.527000, 1, myObstacle 16,0.93,0.11,-0.03,1.03,0.77,4.68,0.1,0.01,4.58,-0.0,0.0,3.81,-0.01,0.04 
104.648000, 1, myObstacle 16,0.93,0.11,-0.03,0.93,0.75,4.68,0.1,0.01,4.58,-0.0,0.0,3.83,-0.01,0.04 
104.717000, 1, myObstacle 16,0.93,0.11,-0.03,0.93,0.74,4.68,0.1,0.01,4.58,-0.0,0.0,3.84,-0.01,0.04 
104.902000, 1, myObstacle 16,0.93,0.11,-0.03,0.93,0.72,4.69,0.1,0.0,4.58,-0.0,0.0,3.86,-0.01,0.04 
104.975000, 1, myObstacle 16,0.93,0.11,-0.03,0.93,0.71,4.69,0.1,0.0,4.58,-0.0,0.0,3.87,-0.01,0.04 
105.047000, 1, myObstacle 16,0.93,0.11,-0.03,0.93,0.7,4.69,0.1,0.0,4.58,-0.0,0.0,3.88,-0.01,0.04 
