 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
80.208000, 0, Obstacle 70 ,,,,,1.5,,,,2.06,-0.0,0.0,0.56,0.0,0.04 
81.653000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.1,2.16,0.1,0.0,6.85,-0.0,0.0,0.75,0.0,0.04 
81.762000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.09,2.16,0.1,0.0,6.85,-0.0,0.0,0.76,0.0,0.04 
81.857000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.07,2.16,0.1,0.0,6.85,-0.0,0.0,0.78,0.0,0.04 
81.911000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.07,2.19,0.1,0.0,6.85,-0.0,0.0,0.78,0.0,0.04 
82.078000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.05,2.19,0.1,0.0,6.85,-0.0,0.0,0.8,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
82.148000, 1, myObstacle 52,1.47,0.1,-0.04,1.48,6.04,2.19,0.1,0.0,6.85,-0.0,0.0,0.81,0.0,0.04 
83.827000, 1, myObstacle 70,1.2,0.1,-0.04,1.21,1.03,2.18,0.1,0.0,2.06,-0.0,0.0,1.03,0.0,0.04 
83.871000, 1, myObstacle 70,1.2,0.1,-0.04,1.21,1.02,2.18,0.1,0.0,2.06,-0.0,0.0,1.04,0.0,0.04 
83.978000, 1, myObstacle 70,1.2,0.1,-0.04,1.21,1.01,2.18,0.1,0.0,2.06,-0.0,0.0,1.05,0.0,0.04 
84.201000, 1, myObstacle 70,1.2,0.1,-0.04,1.21,0.98,2.18,0.1,0.0,2.06,-0.0,0.0,1.08,0.0,0.04 
84.284000, 1, myObstacle 70,1.2,0.1,-0.04,1.21,0.97,2.18,0.1,0.0,2.06,-0.0,0.0,1.09,0.0,0.04 
84.370000, 1, myObstacle 70,1.14,0.1,-0.04,1.15,0.96,2.18,0.1,0.0,2.06,-0.0,0.0,1.1,0.0,0.04 
84.439000, 1, myObstacle 70,1.14,0.1,-0.04,1.15,0.95,2.16,0.1,0.0,2.06,-0.0,0.0,1.11,0.0,0.04 
84.522000, 1, myObstacle 70,1.14,0.1,-0.04,1.15,0.94,2.16,0.1,0.0,2.06,-0.0,0.0,1.12,0.0,0.04 
84.528000, 0, Obstacle 21 ,,,,,1.5,,,,2.62,-0.0,0.0,1.12,0.0,0.04 
84.761000, 1, myObstacle 70,1.14,0.1,-0.04,1.15,0.91,2.15,0.1,0.0,2.06,-0.0,0.0,1.15,0.0,0.04 
84.860000, 1, myObstacle 70,1.14,0.1,-0.04,1.15,0.9,2.15,0.1,0.0,2.06,-0.0,0.0,1.16,0.0,0.04 
84.933000, 1, myObstacle 70,1.14,0.1,-0.04,1.15,0.89,2.15,0.1,0.0,2.06,-0.0,0.0,1.17,0.0,0.04 
84.987000, 1, myObstacle 70,1.14,0.1,-0.04,1.15,0.88,2.15,0.1,0.0,2.06,-0.0,0.0,1.18,0.0,0.04 
85.029000, 1, myObstacle 70,1.14,0.1,-0.04,1.15,0.87,2.15,0.1,0.0,2.06,-0.0,0.0,1.19,0.0,0.04 
85.186000, 1, myObstacle 70,1.02,0.1,-0.04,1.02,0.85,2.17,0.1,0.0,2.06,-0.0,0.0,1.21,0.0,0.04 
85.208000, 1, myObstacle 70,1.02,0.1,-0.04,1.02,0.85,2.17,0.1,0.0,2.06,-0.0,0.0,1.21,0.0,0.04 
85.310000, 1, myObstacle 70,1.02,0.1,-0.04,1.02,0.84,2.18,0.1,0.0,2.06,-0.0,0.0,1.22,0.0,0.04 
85.404000, 1, myObstacle 70,1.02,0.1,-0.04,1.02,0.82,2.17,0.1,0.0,2.06,-0.0,0.0,1.24,0.0,0.04 
85.528000, 1, myObstacle 70,1.02,0.1,-0.04,1.02,0.81,2.18,0.1,0.0,2.06,-0.0,0.0,1.25,0.0,0.04 
85.603000, 1, myObstacle 70,0.96,0.1,-0.04,1.02,0.8,2.16,0.1,0.0,2.06,-0.0,0.0,1.26,0.0,0.04 
85.818000, 1, myObstacle 70,0.96,0.1,-0.04,0.97,0.77,2.17,0.1,0.0,2.06,-0.0,0.0,1.29,0.0,0.04 
85.875000, 1, myObstacle 70,0.96,0.1,-0.04,0.97,0.76,2.17,0.1,0.0,2.06,-0.0,0.0,1.3,0.0,0.04 
85.977000, 1, myObstacle 70,0.96,0.1,-0.04,0.97,0.75,2.17,0.1,0.0,2.06,-0.0,0.0,1.31,0.0,0.04 
