 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
85.439000, 0, Obstacle 70 ,,,,,1.5,,,,2.06,-0.0,0.0,0.56,0.0,0.04 
89.213000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,1.01,2.15,0.1,0.0,2.06,-0.0,0.0,1.05,0.0,0.04 
89.397000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.99,2.15,0.1,0.0,2.06,-0.0,0.0,1.07,0.0,0.04 
89.481000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.98,2.15,0.1,0.0,2.06,-0.0,0.0,1.08,0.0,0.04 
89.576000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.96,2.15,0.1,0.0,2.06,-0.0,0.0,1.1,0.0,0.04 
89.623000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.96,2.15,0.1,0.0,2.06,-0.0,0.0,1.1,0.0,0.04 
89.699000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.95,2.15,0.1,0.0,2.06,-0.0,0.0,1.11,0.0,0.04 
89.756000, 0, Obstacle 21 ,,,,,1.5,,,,2.62,-0.0,0.0,1.12,0.0,0.04 
89.914000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.92,2.15,0.1,0.0,2.06,-0.0,0.0,1.14,0.0,0.04 
89.952000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.91,2.15,0.1,0.0,2.06,-0.0,0.0,1.15,0.0,0.04 
89.995000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.91,2.15,0.1,0.0,2.06,-0.0,0.0,1.15,0.0,0.04 
90.084000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.9,2.15,0.1,0.0,2.06,-0.0,0.0,1.16,0.0,0.04 
90.152000, 1, myObstacle 70,1.17,0.09,-0.03,1.17,0.89,2.15,0.1,0.0,2.06,-0.0,0.0,1.17,0.0,0.04 
91.989000, 1, myObstacle 70,0.81,0.1,-0.04,0.82,0.65,2.16,0.1,0.0,2.06,-0.0,0.0,1.41,0.01,0.04 
92.022000, 1, myObstacle 21,1.37,0.09,-0.03,1.37,1.2,2.74,0.1,0.0,2.62,-0.0,0.0,1.42,0.01,0.04 
92.107000, 1, myObstacle 70,0.81,0.1,-0.04,0.82,0.63,2.16,0.1,0.0,2.06,-0.0,0.0,1.43,0.01,0.04 
92.176000, 1, myObstacle 21,1.37,0.09,-0.03,1.37,1.19,2.74,0.1,0.0,2.62,-0.0,0.0,1.43,0.01,0.04 
92.242000, 1, myObstacle 70,0.81,0.1,-0.04,0.82,0.62,2.16,0.1,0.0,2.06,-0.0,0.0,1.44,0.01,0.04 
92.377000, 1, myObstacle 21,1.37,0.09,-0.03,1.37,1.16,2.74,0.1,0.0,2.62,-0.0,0.0,1.46,0.01,0.04 
92.563000, 1, myObstacle 70,0.81,0.1,-0.04,0.82,0.58,2.16,0.1,0.0,2.06,-0.0,0.0,1.48,0.01,0.04 
92.644000, 1, myObstacle 21,1.29,0.09,-0.04,1.37,1.13,2.72,0.1,0.0,2.62,-0.0,0.0,1.5,0.01,0.04 
92.710000, 1, myObstacle 70,0.81,0.1,-0.04,0.82,0.56,2.16,0.1,0.0,2.06,-0.0,0.0,1.51,0.01,0.04 
92.736000, 1, myObstacle 21,1.29,0.09,-0.04,1.29,1.11,2.74,0.11,0.0,2.62,-0.0,0.0,1.51,0.01,0.04 
92.783000, 1, myObstacle 70,0.81,0.1,-0.04,0.82,0.55,2.16,0.1,0.0,2.06,-0.0,0.0,1.51,0.01,0.04 
92.834000, 1, myObstacle 21,1.29,0.09,-0.04,1.29,1.1,2.72,0.1,0.0,2.62,-0.0,0.0,1.52,0.01,0.04 
92.927000, 1, myObstacle 70,0.71,0.1,-0.04,0.71,0.53,2.17,0.1,0.0,2.06,-0.0,0.0,1.53,0.01,0.04 
93.004000, 1, myObstacle 21,1.29,0.09,-0.04,1.29,1.08,2.72,0.1,0.0,2.62,-0.0,0.0,1.54,0.01,0.04 
93.203000, 1, myObstacle 70,0.71,0.1,-0.04,0.71,0.49,2.17,0.1,0.0,2.06,-0.0,0.0,1.57,0.01,0.04 
93.316000, 1, myObstacle 21,1.21,0.09,-0.04,1.29,1.04,2.73,0.1,0.0,2.62,-0.0,0.0,1.58,0.01,0.04 
93.358000, 1, myObstacle 70,0.71,0.1,-0.04,0.71,0.47,3.37,0.1,0.0,2.06,-0.0,0.0,1.59,0.01,0.04 
93.443000, 1, myObstacle 21,1.21,0.09,-0.04,1.22,1.02,2.73,0.1,0.0,2.62,-0.0,0.0,1.6,0.01,0.04 
93.517000, 1, myObstacle 70,0.71,0.1,-0.04,0.71,0.45,3.37,0.1,0.0,2.06,-0.0,0.0,1.61,0.01,0.04 
93.603000, 1, myObstacle 21,1.21,0.09,-0.04,1.22,1.0,2.73,0.1,0.0,2.62,-0.0,0.0,1.62,0.01,0.04 
93.823000, 1, myObstacle 20,1.17,0.09,-0.04,1.17,4.52,2.73,0.1,0.0,6.17,-0.0,0.0,1.65,0.01,0.04 
93.904000, 1, myObstacle 21,1.21,0.09,-0.04,1.22,0.96,2.73,0.1,0.0,2.62,-0.0,0.0,1.66,0.01,0.04 
93.992000, 1, myObstacle 20,1.17,0.09,-0.04,1.17,4.5,2.73,0.1,0.0,6.17,-0.0,0.0,1.67,0.01,0.04 
94.052000, 1, myObstacle 21,1.11,0.09,-0.04,1.11,0.94,2.73,0.1,0.0,2.62,-0.0,0.0,1.68,0.01,0.04 
94.172000, 1, myObstacle 20,1.17,0.09,-0.04,1.17,4.48,2.73,0.1,0.0,6.17,-0.0,0.0,1.7,0.01,0.04 
94.273000, 1, myObstacle 21,1.11,0.09,-0.04,1.11,0.91,2.72,0.1,0.0,2.62,-0.0,0.0,1.71,0.01,0.04 
94.463000, 1, myObstacle 20,1.17,0.09,-0.04,1.17,4.44,2.73,0.1,0.0,6.17,-0.0,0.0,1.73,0.01,0.04 
94.525000, 1, myObstacle 21,1.11,0.09,-0.04,1.11,0.88,2.73,0.1,0.0,2.62,-0.0,0.0,1.74,0.01,0.04 
94.616000, 1, myObstacle 20,1.17,0.09,-0.04,1.17,4.42,2.73,0.1,0.0,6.17,-0.0,0.0,1.75,0.01,0.04 
94.618000, 0, Obstacle 59 ,,,,,1.5,,,,3.25,0.0,0.0,1.75,0.01,0.04 
94.710000, 1, myObstacle 21,1.04,0.09,-0.04,1.05,0.86,2.72,0.1,0.0,2.62,-0.0,0.0,1.76,0.01,0.04 
94.834000, 1, myObstacle 21,1.04,0.09,-0.04,1.05,0.84,2.72,0.1,0.0,2.62,-0.0,0.0,1.78,0.01,0.04 
94.924000, 1, myObstacle 21,1.04,0.09,-0.04,1.05,0.83,2.72,0.1,0.0,2.62,-0.0,0.0,1.79,0.01,0.04 
94.948000, 1, myObstacle 21,1.04,0.09,-0.04,1.05,0.82,2.72,0.1,0.0,2.62,-0.0,0.0,1.8,0.01,0.04 
95.004000, 1, myObstacle 21,1.04,0.09,-0.04,1.05,0.82,2.72,0.1,0.0,2.62,-0.0,0.0,1.8,0.01,0.04 
95.058000, 1, myObstacle 21,1.04,0.09,-0.04,1.05,0.81,2.72,0.1,0.0,2.62,-0.0,0.0,1.81,0.01,0.04 
95.113000, 1, myObstacle 21,1.04,0.09,-0.04,1.05,0.81,2.72,0.1,0.0,2.62,-0.0,0.0,1.82,0.01,0.04 
95.193000, 1, myObstacle 21,1.04,0.09,-0.04,1.05,0.79,2.72,0.1,0.0,2.62,-0.0,0.0,1.83,0.01,0.04 
95.299000, 1, myObstacle 16,0.98,0.09,-0.04,0.98,2.74,2.74,0.1,0.0,4.58,-0.0,0.0,1.84,0.01,0.04 
95.356000, 1, myObstacle 21,0.96,0.1,-0.04,1.05,0.77,2.74,0.1,0.0,2.62,-0.0,0.0,1.85,0.01,0.04 
95.557000, 1, myObstacle 16,0.98,0.09,-0.04,0.98,2.71,2.74,0.1,0.0,4.58,-0.0,0.0,1.87,0.01,0.04 
95.644000, 1, myObstacle 21,0.96,0.1,-0.04,0.96,0.74,2.73,0.1,0.0,2.62,-0.0,0.0,1.89,0.01,0.04 
95.708000, 1, myObstacle 16,0.98,0.09,-0.04,0.98,2.69,2.74,0.1,0.0,4.58,-0.0,0.0,1.89,0.01,0.04 
95.805000, 1, myObstacle 21,0.96,0.1,-0.04,0.96,0.71,2.74,0.1,0.0,2.62,-0.0,0.0,1.91,0.01,0.04 
95.902000, 1, myObstacle 16,0.98,0.09,-0.04,0.98,2.66,2.74,0.1,0.0,4.58,-0.0,0.0,1.92,0.01,0.04 
95.944000, 1, myObstacle 21,0.87,0.09,-0.04,0.88,0.7,2.73,0.1,0.0,2.62,-0.0,0.0,1.92,0.01,0.04 
96.146000, 1, myObstacle 16,0.98,0.09,-0.04,0.98,2.63,2.74,0.1,0.0,4.58,-0.0,0.0,1.95,0.01,0.04 
96.190000, 1, myObstacle 21,0.87,0.09,-0.04,0.88,0.67,2.73,0.1,0.0,2.62,-0.0,0.0,1.96,0.01,0.04 
96.244000, 1, myObstacle 21,0.87,0.09,-0.04,0.88,0.66,2.73,0.1,0.0,2.62,-0.0,0.0,1.96,0.01,0.04 
96.278000, 1, myObstacle 21,0.87,0.09,-0.04,0.88,0.65,2.73,0.1,0.0,2.62,-0.0,0.0,1.97,0.01,0.04 
96.339000, 1, myObstacle 21,0.87,0.09,-0.04,0.88,0.65,2.73,0.1,0.0,2.62,-0.0,0.0,1.98,0.01,0.04 
96.419000, 1, myObstacle 21,0.87,0.09,-0.04,0.88,0.63,2.73,0.1,0.0,2.62,-0.0,0.0,1.99,0.01,0.04 
96.492000, 1, myObstacle 21,0.79,0.09,-0.04,0.88,0.62,2.73,0.1,0.0,2.62,-0.0,0.0,2.0,0.01,0.04 
96.709000, 1, myObstacle 21,0.79,0.09,-0.04,0.8,0.6,2.73,0.1,0.0,2.62,-0.0,0.0,2.02,0.01,0.04 
96.771000, 1, myObstacle 21,0.79,0.09,-0.04,0.8,0.59,2.73,0.1,0.0,2.62,-0.0,0.0,2.03,0.01,0.04 
96.847000, 1, myObstacle 21,0.79,0.09,-0.04,0.8,0.58,2.73,0.1,0.0,2.62,-0.0,0.0,2.04,0.01,0.04 
