 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
79.821000, 0, Obstacle 70 ,,,,,1.5,,,,2.06,-0.0,0.0,0.56,0.0,0.04 
84.126000, 0, Obstacle 21 ,,,,,1.5,,,,2.62,-0.0,0.0,1.12,0.0,0.04 
87.255000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.54,2.17,0.1,0.0,2.06,-0.0,0.0,1.53,0.0,0.04 
87.324000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.53,2.17,0.1,0.0,2.06,-0.0,0.0,1.54,0.0,0.04 
87.361000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.52,2.18,0.1,0.0,2.06,-0.0,0.0,1.54,0.0,0.04 
87.406000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.51,2.18,0.1,0.0,2.06,-0.0,0.0,1.55,0.0,0.04 
87.519000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.5,2.18,0.1,0.0,2.06,-0.0,0.0,1.56,0.0,0.04 
87.598000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.49,2.18,0.1,0.0,2.06,-0.0,0.0,1.57,0.0,0.04 
87.683000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.48,2.18,0.1,0.0,2.06,-0.0,0.0,1.58,0.0,0.04 
87.826000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.46,2.18,0.1,0.0,2.06,-0.0,0.0,1.6,0.0,0.04 
87.912000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.45,2.18,0.1,0.0,2.06,-0.0,0.0,1.61,0.0,0.04 
88.044000, 1, myObstacle 70,0.71,0.1,-0.04,0.72,0.43,2.18,0.1,0.0,2.06,-0.0,0.0,1.63,0.0,0.04 
88.523000, 1, myObstacle 52,0.61,0.1,-0.04,0.62,5.16,2.26,0.1,0.0,6.85,0.0,0.0,1.69,0.0,0.04 
88.573000, 1, myObstacle 52,0.61,0.1,-0.04,0.62,5.15,2.26,0.1,0.0,6.85,0.0,0.0,1.7,0.0,0.04 
88.673000, 1, myObstacle 52,0.61,0.1,-0.04,0.62,5.14,2.26,0.1,0.0,6.85,0.0,0.0,1.71,0.0,0.04 
88.726000, 1, myObstacle 52,0.61,0.1,-0.04,0.62,5.13,2.26,0.1,0.0,6.85,0.0,0.0,1.72,0.0,0.04 
88.859000, 1, myObstacle 52,0.61,0.1,-0.04,0.62,5.12,2.26,0.1,0.0,6.85,0.0,0.0,1.73,0.0,0.04 
