 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
80.445000, 0, Obstacle 70 ,,,,,1.5,,,,2.06,-0.0,0.0,0.56,0.0,0.04 
84.742000, 0, Obstacle 21 ,,,,,1.5,,,,2.62,-0.0,0.0,1.12,0.0,0.04 
89.599000, 0, Obstacle 59 ,,,,,1.5,,,,3.25,0.0,0.0,1.75,0.0,0.04 
94.223000, 0, Obstacle 19 ,,,,,1.5,,,,3.85,-0.0,0.0,2.35,0.01,0.04 
99.823000, 0, Obstacle 16 ,,,,,1.5,,,,4.58,0.0,0.0,3.08,0.01,0.04 
101.604000, 1, myObstacle 16,1.44,0.09,-0.04,1.44,1.27,4.69,0.1,0.0,4.58,0.0,0.0,3.31,0.01,0.04 
101.697000, 1, myObstacle 16,1.44,0.09,-0.04,1.44,1.26,4.68,0.1,0.0,4.58,0.0,0.0,3.32,0.01,0.04 
101.781000, 1, myObstacle 16,1.44,0.09,-0.04,1.44,1.25,4.69,0.11,0.0,4.58,0.0,0.0,3.33,0.01,0.04 
101.829000, 1, myObstacle 16,1.44,0.09,-0.04,1.44,1.24,4.69,0.11,0.0,4.58,0.0,0.0,3.34,0.01,0.04 
101.891000, 1, myObstacle 16,1.44,0.09,-0.04,1.44,1.23,4.69,0.11,0.0,4.58,0.0,0.0,3.35,0.01,0.04 
101.955000, 1, myObstacle 16,1.44,0.09,-0.04,1.44,1.22,4.68,0.1,0.0,4.58,0.0,0.0,3.36,0.01,0.04 
102.046000, 1, myObstacle 16,1.36,0.09,-0.03,1.44,1.21,4.68,0.1,0.0,4.58,0.0,0.0,3.37,0.01,0.04 
102.346000, 1, myObstacle 16,1.36,0.09,-0.03,1.37,1.17,4.68,0.1,0.0,4.58,0.0,0.0,3.41,0.01,0.04 
102.393000, 1, myObstacle 16,1.36,0.09,-0.03,1.37,1.17,4.71,0.1,0.0,4.58,0.0,0.0,3.41,0.01,0.04 
102.445000, 1, myObstacle 16,1.36,0.09,-0.03,1.37,1.16,4.71,0.1,0.0,4.58,0.0,0.0,3.42,0.01,0.04 
102.522000, 1, myObstacle 16,1.36,0.09,-0.03,1.37,1.15,4.69,0.1,0.0,4.58,0.0,0.0,3.43,0.01,0.04 
102.622000, 1, myObstacle 16,1.36,0.09,-0.03,1.37,1.14,4.69,0.1,0.0,4.58,0.0,0.0,3.44,0.01,0.04 
102.833000, 1, myObstacle 16,1.29,0.09,-0.04,1.29,1.11,4.7,0.1,0.0,4.58,0.0,0.0,3.47,0.01,0.04 
102.926000, 1, myObstacle 16,1.29,0.09,-0.04,1.29,1.1,4.7,0.1,0.0,4.58,0.0,0.0,3.48,0.01,0.04 
102.973000, 1, myObstacle 16,1.29,0.09,-0.04,1.29,1.09,4.68,0.1,0.0,4.58,0.0,0.0,3.49,0.01,0.04 
103.089000, 1, myObstacle 16,1.29,0.09,-0.04,1.29,1.08,4.68,0.1,0.0,4.58,0.0,0.0,3.5,0.01,0.04 
103.119000, 1, myObstacle 16,1.29,0.09,-0.04,1.29,1.07,4.68,0.1,0.0,4.58,0.0,0.0,3.51,0.01,0.04 
103.182000, 1, myObstacle 16,1.29,0.09,-0.04,1.29,1.07,4.7,0.1,0.0,4.58,0.0,0.0,3.52,0.01,0.04 
103.303000, 1, myObstacle 16,1.22,0.09,-0.04,1.29,1.05,4.69,0.1,0.0,4.58,0.0,0.0,3.53,0.01,0.04 
103.354000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,1.04,4.69,0.1,0.0,4.58,0.0,0.0,3.54,0.01,0.04 
103.430000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,1.03,4.69,0.1,0.0,4.58,0.0,0.0,3.55,0.01,0.04 
103.499000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,1.02,4.69,0.1,0.0,4.58,0.0,0.0,3.56,0.01,0.04 
103.549000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,1.02,4.69,0.1,0.0,4.58,0.0,0.0,3.56,0.01,0.04 
103.636000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,1.01,4.69,0.1,0.0,4.58,0.0,0.0,3.57,0.01,0.04 
103.729000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,0.99,4.69,0.1,0.0,4.58,0.0,0.0,3.59,0.01,0.04 
103.882000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,0.97,4.69,0.1,0.0,4.58,0.0,0.0,3.61,0.01,0.04 
103.963000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,0.96,4.69,0.1,0.0,4.58,0.0,0.0,3.62,0.01,0.04 
104.039000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,0.95,4.69,0.1,0.0,4.58,0.0,0.0,3.63,0.01,0.04 
104.135000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,0.94,4.69,0.1,0.0,4.58,0.0,0.0,3.64,0.01,0.04 
104.259000, 1, myObstacle 16,1.22,0.09,-0.04,1.22,0.93,4.69,0.1,0.0,4.58,0.0,0.0,3.65,0.01,0.04 
110.152000, 0, Obstacle 73 ,,,,,1.5,,,,5.92,0.0,0.0,4.42,0.01,0.04 
112.062000, 0, Obstacle 20 ,,,,,1.5,,,,6.17,-0.0,0.0,4.67,0.01,0.04 
115.284000, 1, myObstacle 73,0.99,0.08,-0.04,1.0,0.83,6.02,0.1,0.0,5.92,0.0,0.0,5.09,0.02,0.04 
115.391000, 1, myObstacle 73,0.99,0.08,-0.04,1.0,0.82,6.02,0.1,0.0,5.92,0.0,0.0,5.1,0.02,0.04 
115.522000, 1, myObstacle 73,0.99,0.08,-0.04,1.0,0.8,6.02,0.1,0.0,5.92,0.0,0.0,5.12,0.02,0.04 
115.612000, 1, myObstacle 73,0.99,0.08,-0.04,1.0,0.79,6.03,0.1,0.0,5.92,0.0,0.0,5.13,0.02,0.04 
115.695000, 1, myObstacle 73,0.99,0.08,-0.04,1.0,0.78,6.03,0.1,0.0,5.92,0.0,0.0,5.14,0.02,0.04 
115.766000, 1, myObstacle 73,0.99,0.08,-0.04,1.0,0.77,6.03,0.1,0.0,5.92,0.0,0.0,5.15,0.02,0.04 
115.866000, 1, myObstacle 73,0.93,0.08,-0.04,1.0,0.76,6.03,0.1,0.0,5.92,0.0,0.0,5.16,0.02,0.04 
115.947000, 1, myObstacle 73,0.93,0.08,-0.04,0.94,0.75,6.03,0.1,0.0,5.92,0.0,0.0,5.17,0.02,0.04 
116.116000, 1, myObstacle 73,0.93,0.08,-0.04,0.94,0.73,6.03,0.1,0.0,5.92,0.0,0.0,5.2,0.02,0.04 
116.189000, 1, myObstacle 73,0.93,0.08,-0.04,0.94,0.71,6.03,0.1,0.0,5.92,0.0,0.0,5.21,0.02,0.04 
116.278000, 1, myObstacle 73,0.93,0.08,-0.04,0.94,0.7,6.03,0.1,0.0,5.92,0.0,0.0,5.22,0.02,0.04 
116.349000, 1, myObstacle 73,0.93,0.08,-0.04,0.94,0.7,6.03,0.1,0.0,5.92,0.0,0.0,5.23,0.02,0.04 
116.395000, 1, myObstacle 73,0.93,0.08,-0.04,0.94,0.69,6.03,0.1,0.0,5.92,0.0,0.0,5.23,0.02,0.04 
116.464000, 1, myObstacle 73,0.93,0.08,-0.04,0.94,0.68,6.03,0.1,0.0,5.92,0.0,0.0,5.24,0.02,0.04 
116.606000, 1, myObstacle 73,0.83,0.08,-0.04,0.84,0.66,6.03,0.1,0.0,5.92,0.0,0.0,5.26,0.02,0.04 
116.671000, 1, myObstacle 20,1.11,0.08,-0.04,1.11,0.9,6.3,0.1,0.0,6.17,-0.0,0.0,5.27,0.02,0.04 
116.747000, 1, myObstacle 73,0.83,0.08,-0.04,0.84,0.64,6.02,0.1,0.0,5.92,0.0,0.0,5.28,0.02,0.04 
116.805000, 1, myObstacle 20,1.11,0.08,-0.04,1.11,0.89,6.3,0.1,0.0,6.17,-0.0,0.0,5.29,0.02,0.04 
116.905000, 1, myObstacle 73,0.83,0.08,-0.04,0.84,0.62,6.03,0.1,0.0,5.92,0.0,0.0,5.3,0.02,0.04 
116.949000, 1, myObstacle 20,1.11,0.08,-0.04,1.11,0.87,6.3,0.1,0.0,6.17,-0.0,0.0,5.3,0.02,0.04 
117.026000, 1, myObstacle 73,0.83,0.08,-0.04,0.84,0.61,6.03,0.1,0.0,5.92,0.0,0.0,5.32,0.02,0.04 
117.089000, 1, myObstacle 20,1.11,0.08,-0.04,1.11,0.85,6.3,0.1,0.0,6.17,-0.0,0.0,5.32,0.02,0.04 
117.231000, 1, myObstacle 73,0.76,0.08,-0.04,0.77,0.58,6.03,0.1,0.0,5.92,0.0,0.0,5.34,0.02,0.04 
117.300000, 1, myObstacle 20,0.98,0.08,-0.03,1.11,0.82,6.28,0.1,0.0,6.17,-0.0,0.0,5.35,0.02,0.04 
117.306000, 0, Obstacle 52 ,,,,,1.5,,,,6.85,-0.0,0.0,5.35,0.02,0.04 
117.363000, 1, myObstacle 73,0.76,0.08,-0.04,0.77,0.56,6.03,0.1,0.0,5.92,0.0,0.0,5.36,0.02,0.04 
117.424000, 1, myObstacle 20,0.98,0.08,-0.03,0.99,0.81,6.28,0.1,0.0,6.17,-0.0,0.0,5.37,0.02,0.04 
117.499000, 1, myObstacle 73,0.76,0.08,-0.04,0.77,0.55,6.03,0.1,0.0,5.92,0.0,0.0,5.38,0.02,0.04 
117.561000, 1, myObstacle 20,0.98,0.08,-0.03,0.99,0.79,6.28,0.1,0.0,6.17,-0.0,0.0,5.38,0.02,0.04 
117.603000, 1, myObstacle 73,0.76,0.08,-0.04,0.77,0.53,6.03,0.1,0.0,5.92,0.0,0.0,5.39,0.02,0.04 
117.690000, 1, myObstacle 20,0.98,0.08,-0.03,0.99,0.77,6.28,0.11,0.0,6.17,-0.0,0.0,5.4,0.02,0.04 
117.879000, 1, myObstacle 73,0.7,0.08,-0.04,0.7,0.5,6.04,0.1,0.0,5.92,0.0,0.0,5.42,0.02,0.04 
117.963000, 1, myObstacle 20,0.98,0.08,-0.03,0.99,0.73,6.28,0.11,0.0,6.17,-0.0,0.0,5.44,0.02,0.04 
118.107000, 1, myObstacle 73,0.7,0.08,-0.04,0.7,0.47,6.04,0.1,0.0,5.92,0.0,0.0,5.45,0.02,0.04 
118.152000, 1, myObstacle 73,0.7,0.08,-0.04,0.7,0.46,6.04,0.1,0.0,5.92,0.0,0.0,5.46,0.02,0.04 
118.241000, 1, myObstacle 73,0.7,0.08,-0.04,0.7,0.45,6.04,0.1,0.0,5.92,0.0,0.0,5.47,0.02,0.04 
118.432000, 1, myObstacle 73,0.7,0.08,-0.04,0.7,0.43,6.04,0.1,0.0,5.92,0.0,0.0,5.5,0.02,0.04 
118.459000, 1, myObstacle 73,0.7,0.08,-0.04,0.7,0.42,6.04,0.1,0.0,5.92,0.0,0.0,5.5,0.02,0.04 
121.608000, 0, Obstacle 17 ,,,,,1.5,,,,7.41,0.0,0.0,5.91,0.02,0.04 
124.082000, 0, Obstacle 18 ,,,,,1.5,,,,7.73,0.0,0.0,6.23,0.02,0.04 
125.985000, 1, myObstacle 52,0.73,0.03,0.13,0.74,0.37,7.15,0.05,0.16,6.85,-0.0,0.0,6.48,0.02,0.04 
126.080000, 1, myObstacle 52,0.73,0.03,0.13,0.74,0.36,7.15,0.05,0.16,6.85,-0.0,0.0,6.49,0.02,0.04 
126.226000, 1, myObstacle 52,0.73,0.03,0.13,0.74,0.34,7.15,0.05,0.16,6.85,-0.0,0.0,6.51,0.02,0.04 
126.315000, 1, myObstacle 52,0.73,0.03,0.13,0.74,0.33,7.15,0.05,0.16,6.85,-0.0,0.0,6.52,0.02,0.04 
126.366000, 1, myObstacle 52,0.73,0.03,0.13,0.74,0.33,7.15,0.05,0.16,6.85,-0.0,0.0,6.53,0.02,0.04 
126.447000, 1, myObstacle 52,0.73,0.03,0.13,0.74,0.32,7.15,0.05,0.16,6.85,-0.0,0.0,6.54,0.02,0.04 
126.518000, 1, myObstacle 52,0.73,0.03,0.13,0.74,0.31,7.15,0.05,0.16,6.85,-0.0,0.0,6.55,0.02,0.04 
126.568000, 1, myObstacle 52,0.73,0.03,0.13,0.74,0.3,7.15,0.05,0.16,6.85,-0.0,0.0,6.55,0.02,0.04 
