 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
56.348000, 0, Obstacle 21 ,,,,,1.45,,,,1.45,0.0,0.0,0.0,0.0,0.1 
77.744000, 0, Obstacle 73 ,,,,,1.5,,,,1.79,0.0,0.0,0.29,0.0,0.04 
81.737000, 0, Obstacle 18 ,,,,,1.5,,,,2.31,-0.0,0.0,0.81,-0.0,0.04 
87.450000, 1, myObstacle 18,0.95,0.11,-0.04,0.96,0.76,2.42,0.1,0.0,2.31,-0.0,0.0,1.55,-0.0,0.04 
87.775000, 1, myObstacle 18,0.95,0.11,-0.04,0.96,0.72,2.42,0.1,0.0,2.31,-0.0,0.0,1.59,-0.0,0.04 
87.980000, 1, myObstacle 18,0.95,0.11,-0.04,0.96,0.69,2.42,0.1,0.0,2.31,-0.0,0.0,1.62,-0.0,0.04 
88.288000, 1, myObstacle 18,0.95,0.11,-0.04,0.96,0.65,2.42,0.1,0.0,2.31,-0.0,0.0,1.66,-0.0,0.04 
92.587000, 0, Obstacle 59 ,,,,,1.5,,,,3.72,0.0,0.0,2.22,-0.0,0.04 
95.905000, 0, Obstacle 19 ,,,,,1.5,,,,4.15,0.0,0.0,2.65,-0.0,0.04 
99.741000, 0, Obstacle 70 ,,,,,1.5,,,,4.65,0.0,0.0,3.15,-0.01,0.04 
103.127000, 0, Obstacle 17 ,,,,,1.5,,,,5.09,-0.0,0.0,3.59,-0.01,0.04 
108.016000, 1, myObstacle 52,0.65,0.11,-0.04,0.66,4.9,4.81,0.1,0.0,9.12,0.0,0.0,4.22,-0.01,0.04 
108.328000, 1, myObstacle 52,0.65,0.11,-0.04,0.66,4.85,4.81,0.1,0.0,9.12,0.0,0.0,4.27,-0.01,0.04 
108.601000, 1, myObstacle 52,0.65,0.11,-0.04,0.66,4.82,4.81,0.1,0.0,9.12,0.0,0.0,4.3,-0.01,0.04 
108.833000, 1, myObstacle 52,0.65,0.11,-0.04,0.66,4.79,4.81,0.1,0.0,9.12,0.0,0.0,4.33,-0.01,0.04 
108.948000, 1, myObstacle 52,0.65,0.11,-0.04,0.66,4.77,4.81,0.1,0.0,9.12,0.0,0.0,4.35,-0.01,0.04 
115.743000, 0, Obstacle 16 ,,,,,1.5,,,,6.73,-0.0,0.0,5.23,-0.01,0.04 
117.370000, 1, myObstacle 16,1.47,0.12,-0.04,1.48,1.29,6.85,0.1,0.0,6.73,-0.0,0.0,5.44,-0.01,0.04 
117.562000, 1, myObstacle 16,1.47,0.12,-0.04,1.48,1.26,6.84,0.1,0.0,6.73,-0.0,0.0,5.47,-0.01,0.04 
117.802000, 1, myObstacle 16,1.42,0.12,-0.04,1.48,1.23,6.86,0.11,0.0,6.73,-0.0,0.0,5.5,-0.01,0.04 
118.043000, 1, myObstacle 16,1.42,0.12,-0.04,1.42,1.2,6.84,0.1,0.0,6.73,-0.0,0.0,5.53,-0.01,0.04 
118.293000, 1, myObstacle 16,1.34,0.12,-0.04,1.42,1.17,6.85,0.1,0.0,6.73,-0.0,0.0,5.56,-0.01,0.04 
118.498000, 1, myObstacle 16,1.34,0.12,-0.04,1.35,1.14,6.84,0.1,0.0,6.73,-0.0,0.0,5.59,-0.01,0.04 
118.843000, 1, myObstacle 16,1.27,0.12,-0.04,1.27,1.1,6.84,0.1,0.0,6.73,-0.0,0.0,5.63,-0.01,0.04 
119.091000, 1, myObstacle 16,1.27,0.12,-0.04,1.27,1.07,6.85,0.1,0.0,6.73,-0.0,0.0,5.66,-0.01,0.04 
119.258000, 1, myObstacle 16,1.21,0.11,-0.04,1.27,1.04,6.85,0.1,0.0,6.73,-0.0,0.0,5.69,-0.01,0.04 
119.377000, 1, myObstacle 16,1.21,0.11,-0.04,1.21,1.03,6.84,0.1,0.0,6.73,-0.0,0.0,5.7,-0.01,0.04 
119.547000, 1, myObstacle 16,1.21,0.11,-0.04,1.21,1.01,6.84,0.1,0.0,6.73,-0.0,0.0,5.72,-0.01,0.04 
119.707000, 1, myObstacle 16,1.21,0.11,-0.04,1.21,0.99,6.84,0.1,0.0,6.73,-0.0,0.0,5.74,-0.01,0.04 
119.910000, 1, myObstacle 16,1.21,0.11,-0.04,1.21,0.96,6.84,0.1,0.0,6.73,-0.0,0.0,5.77,-0.01,0.04 
120.170000, 1, myObstacle 16,1.21,0.11,-0.04,1.21,0.93,6.84,0.1,0.0,6.73,-0.0,0.0,5.81,-0.01,0.04 
134.137000, 0, Obstacle 52 ,,,,,1.5,,,,9.12,0.0,0.0,7.62,-0.01,0.04 
137.845000, 0, Obstacle 20 ,,,,,1.5,,,,9.6,0.0,0.0,8.1,-0.01,0.04 
138.048000, 1, myObstacle 52,1.21,0.12,-0.04,1.21,0.99,9.26,0.1,0.0,9.12,0.0,0.0,8.13,-0.01,0.04 
138.295000, 1, myObstacle 52,1.21,0.12,-0.04,1.21,0.96,9.23,0.11,0.0,9.12,0.0,0.0,8.16,-0.01,0.04 
138.528000, 1, myObstacle 52,1.21,0.12,-0.04,1.21,0.93,9.23,0.11,0.0,9.12,0.0,0.0,8.19,-0.01,0.04 
138.718000, 1, myObstacle 52,1.1,0.12,-0.04,1.1,0.91,9.24,0.1,0.0,9.12,0.0,0.0,8.21,-0.01,0.04 
138.921000, 1, myObstacle 52,1.1,0.12,-0.04,1.1,0.88,9.24,0.1,0.0,9.12,0.0,0.0,8.24,-0.01,0.04 
139.129000, 1, myObstacle 52,1.1,0.12,-0.04,1.1,0.85,9.24,0.1,0.0,9.12,0.0,0.0,8.27,-0.01,0.04 
139.334000, 1, myObstacle 52,1.1,0.12,-0.04,1.1,0.83,9.24,0.1,0.0,9.12,0.0,0.0,8.3,-0.01,0.04 
139.597000, 1, myObstacle 52,0.97,0.12,-0.04,1.1,0.79,9.24,0.1,0.0,9.12,0.0,0.0,8.33,-0.01,0.04 
139.898000, 1, myObstacle 52,0.97,0.12,-0.04,0.98,0.75,9.73,0.1,0.0,9.12,0.0,0.0,8.37,-0.01,0.04 
140.124000, 1, myObstacle 52,1.41,0.12,-0.04,1.41,0.72,9.75,0.1,0.0,9.12,0.0,0.0,8.4,-0.01,0.04 
140.327000, 1, myObstacle 52,1.41,0.12,-0.04,1.41,0.7,9.73,0.1,0.0,9.12,0.0,0.0,8.42,-0.01,0.04 
140.546000, 1, myObstacle 52,1.41,0.12,-0.04,1.41,0.67,9.73,0.1,0.0,9.12,0.0,0.0,8.45,-0.01,0.04 
140.633000, 1, myObstacle 20,1.32,0.11,-0.03,1.32,1.14,9.69,0.1,0.01,9.6,0.0,0.0,8.46,-0.01,0.04 
140.859000, 1, myObstacle 52,1.41,0.12,-0.04,1.41,0.63,9.73,0.1,0.0,9.12,0.0,0.0,8.49,-0.01,0.04 
140.956000, 1, myObstacle 20,1.28,0.12,-0.03,1.28,1.1,9.69,0.1,0.01,9.6,0.0,0.0,8.51,-0.01,0.04 
141.134000, 1, myObstacle 20,1.28,0.12,-0.03,1.28,1.07,9.72,0.1,0.0,9.6,0.0,0.0,8.53,-0.01,0.04 
141.432000, 1, myObstacle 20,1.28,0.12,-0.03,1.28,1.03,9.72,0.1,0.0,9.6,0.0,0.0,8.57,-0.01,0.04 
141.678000, 1, myObstacle 20,1.28,0.12,-0.03,1.28,1.0,9.72,0.1,0.0,9.6,0.0,0.0,8.6,-0.01,0.04 
154.520000, 1, Target Reached1,,,,1.8,1.74,,,,12.0,0.0,0.0,10.27,-0.01,0.04 
177.316000, 0, Target target1 ,,,,,1.5,,,,12.0,0.0,0.0,10.5,-0.02,0.04 
