Bin,11,41,14,44
0.0,0.0116279069767,0.00574712643678,0.00552486187845,0.00537634408602
0.1,0.0,0.0,0.00552486187845,0.0
0.2,0.0116279069767,0.0344827586207,0.00552486187845,0.0161290322581
0.3,0.0174418604651,0.0459770114943,0.0,0.0376344086022
0.333333333333,0.046511627907,0.0977011494253,0.0165745856354,0.0645161290323
0.4,0.0755813953488,0.137931034483,0.0441988950276,0.0752688172043
0.5,0.0639534883721,0.114942528736,0.0662983425414,0.129032258065
0.6,0.104651162791,0.16091954023,0.193370165746,0.155913978495
0.666666666667,0.133720930233,0.235632183908,0.171270718232,0.215053763441
0.7,0.151162790698,0.051724137931,0.127071823204,0.0806451612903
0.8,0.133720930233,0.0459770114943,0.0939226519337,0.0860215053763
0.9,0.0581395348837,0.0172413793103,0.0718232044199,0.0268817204301
1.0,0.191860465116,0.051724137931,0.198895027624,0.10752688172
