Bin,11,41,14,44
0.0,0.00934579439252,0.0,0.0,0.0
0.1,0.0,0.0,0.00900900900901,0.0
0.2,0.018691588785,0.0566037735849,0.00900900900901,0.0265486725664
0.3,0.0280373831776,0.0754716981132,0.0,0.0619469026549
0.4,0.121495327103,0.22641509434,0.0720720720721,0.12389380531
0.5,0.102803738318,0.188679245283,0.108108108108,0.212389380531
0.6,0.168224299065,0.264150943396,0.315315315315,0.256637168142
0.7,0.242990654206,0.0849056603774,0.207207207207,0.132743362832
0.8,0.214953271028,0.0754716981132,0.153153153153,0.141592920354
0.9,0.0934579439252,0.0283018867925,0.117117117117,0.0442477876106
1.0,0.0,0.0,0.00900900900901,0.0
