 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
78.420000, 0, Obstacle 52 ,,,,,1.5,,,,1.92,0.0,0.0,0.42,0.0,0.04 
82.105000, 1, myObstacle 52,1.16,0.1,-0.03,1.16,1.02,2.03,0.1,0.0,1.92,0.0,0.0,0.9,-0.0,0.04 
82.413000, 1, myObstacle 52,1.16,0.1,-0.03,1.16,0.98,2.04,0.11,0.0,1.92,0.0,0.0,0.94,-0.0,0.04 
82.593000, 1, myObstacle 52,1.13,0.1,-0.04,1.13,0.96,2.03,0.1,0.0,1.92,0.0,0.0,0.96,-0.0,0.04 
82.835000, 1, myObstacle 52,1.13,0.1,-0.04,1.13,0.93,2.03,0.1,0.0,1.92,0.0,0.0,0.99,-0.0,0.04 
83.052000, 1, myObstacle 52,1.13,0.1,-0.04,1.13,0.9,2.04,0.1,0.0,1.92,0.0,0.0,1.02,-0.0,0.04 
83.253000, 1, myObstacle 52,1.04,0.11,-0.04,1.05,0.87,2.04,0.1,0.0,1.92,0.0,0.0,1.05,-0.0,0.04 
83.560000, 1, myObstacle 52,1.04,0.11,-0.04,1.05,0.83,2.03,0.1,0.0,1.92,0.0,0.0,1.09,-0.0,0.04 
83.859000, 1, myObstacle 52,0.97,0.1,-0.04,0.97,0.79,2.03,0.1,0.0,1.92,0.0,0.0,1.13,-0.0,0.04 
84.224000, 1, myObstacle 52,0.91,0.11,-0.04,0.97,0.75,2.03,0.1,0.0,1.92,0.0,0.0,1.17,-0.0,0.04 
84.403000, 1, myObstacle 52,0.91,0.11,-0.04,0.91,0.72,2.03,0.1,0.0,1.92,0.0,0.0,1.2,-0.0,0.04 
84.702000, 1, myObstacle 52,0.91,0.11,-0.04,0.91,0.69,2.03,0.1,0.0,1.92,0.0,0.0,1.24,-0.0,0.04 
84.976000, 1, myObstacle 52,0.83,0.1,-0.04,0.84,0.65,2.03,0.1,0.0,1.92,0.0,0.0,1.27,-0.0,0.04 
85.231000, 1, myObstacle 52,0.78,0.11,-0.04,0.84,0.62,2.03,0.1,0.0,1.92,0.0,0.0,1.31,-0.0,0.04 
85.505000, 1, myObstacle 52,0.78,0.11,-0.04,0.78,0.58,2.03,0.1,0.0,1.92,0.0,0.0,1.34,-0.0,0.04 
85.651000, 1, myObstacle 52,0.78,0.11,-0.04,0.78,0.56,2.03,0.1,0.0,1.92,0.0,0.0,1.36,-0.0,0.04 
85.820000, 1, myObstacle 52,0.71,0.11,-0.04,0.72,0.54,2.03,0.1,0.0,1.92,0.0,0.0,1.38,-0.0,0.04 
86.061000, 1, myObstacle 52,0.71,0.11,-0.04,0.72,0.51,2.03,0.1,0.0,1.92,0.0,0.0,1.41,-0.0,0.04 
