 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
85.002000, 0, Obstacle 52 ,,,,,1.5,,,,1.92,0.0,0.0,0.42,0.0,0.04 
86.812000, 1, myObstacle 52,1.43,0.09,-0.03,1.43,1.27,2.04,0.1,0.0,1.92,0.0,0.0,0.66,0.0,0.04 
87.060000, 1, myObstacle 52,1.43,0.09,-0.03,1.43,1.23,2.03,0.11,0.0,1.92,0.0,0.0,0.69,0.0,0.04 
87.308000, 1, myObstacle 52,1.43,0.09,-0.03,1.43,1.2,2.03,0.11,0.0,1.92,0.0,0.0,0.72,0.0,0.04 
87.618000, 1, myObstacle 52,1.34,0.1,-0.04,1.43,1.16,2.05,0.1,0.0,1.92,0.0,0.0,0.76,0.0,0.04 
87.937000, 1, myObstacle 52,1.34,0.1,-0.04,1.34,1.12,2.04,0.1,0.0,1.92,0.0,0.0,0.8,0.0,0.04 
88.297000, 1, myObstacle 52,1.25,0.09,-0.04,1.25,1.07,2.04,0.1,0.0,1.92,0.0,0.0,0.85,0.0,0.04 
88.646000, 1, myObstacle 52,1.25,0.09,-0.04,1.25,1.03,2.03,0.1,0.0,1.92,0.0,0.0,0.89,0.0,0.04 
88.977000, 1, myObstacle 52,1.18,0.1,-0.04,1.19,0.99,2.04,0.1,0.0,1.92,0.0,0.0,0.93,0.0,0.04 
89.322000, 1, myObstacle 52,1.12,0.1,-0.04,1.13,0.94,2.04,0.11,0.0,1.92,0.0,0.0,0.98,0.0,0.04 
89.718000, 1, myObstacle 52,1.12,0.1,-0.04,1.13,0.89,2.04,0.1,0.0,1.92,0.0,0.0,1.03,0.0,0.04 
89.952000, 1, myObstacle 52,1.06,0.1,-0.04,1.06,0.86,2.04,0.1,0.0,1.92,0.0,0.0,1.06,0.0,0.04 
90.190000, 1, myObstacle 52,1.06,0.1,-0.04,1.06,0.83,2.03,0.1,0.0,1.92,0.0,0.0,1.09,0.0,0.04 
90.435000, 1, myObstacle 52,0.98,0.09,-0.04,0.99,0.8,2.03,0.1,0.0,1.92,0.0,0.0,1.12,0.0,0.04 
90.619000, 1, myObstacle 52,0.98,0.09,-0.04,0.99,0.77,2.03,0.1,0.0,1.92,0.0,0.0,1.15,0.0,0.04 
90.961000, 1, myObstacle 52,0.89,0.09,-0.04,0.89,0.73,2.03,0.1,0.0,1.92,0.0,0.0,1.19,0.0,0.04 
91.230000, 1, myObstacle 52,0.84,0.1,-0.04,0.89,0.69,2.03,0.1,0.0,1.92,0.0,0.0,1.23,0.0,0.04 
91.528000, 1, myObstacle 52,0.84,0.1,-0.04,0.85,0.65,2.03,0.1,0.0,1.92,0.0,0.0,1.27,0.0,0.04 
91.837000, 1, myObstacle 52,0.79,0.1,-0.04,0.8,0.61,2.02,0.1,0.0,1.92,0.0,0.0,1.31,0.01,0.04 
92.073000, 1, myObstacle 52,0.73,0.09,-0.04,0.8,0.58,2.03,0.1,0.0,1.92,0.0,0.0,1.34,0.01,0.04 
