 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
54.901000, 0, Obstacle 16 ,,,,,1.11,,,,1.11,0.0,0.0,-0.0,0.0,0.04 
76.483000, 1, myObstacle 16,1.23,0.1,-0.04,1.23,1.02,1.25,0.11,0.0,1.11,0.0,0.0,0.09,0.0,0.04 
76.733000, 1, myObstacle 16,1.23,0.1,-0.04,1.23,0.99,1.2,0.1,0.01,1.11,0.0,0.0,0.12,0.0,0.04 
77.024000, 1, myObstacle 16,1.1,0.1,-0.03,1.23,0.95,1.2,0.1,0.01,1.11,0.0,0.0,0.16,0.0,0.04 
77.311000, 1, myObstacle 16,1.1,0.1,-0.03,1.1,0.92,1.2,0.1,0.01,1.11,0.0,0.0,0.2,0.0,0.04 
77.522000, 1, myObstacle 16,1.1,0.1,-0.03,1.1,0.89,1.2,0.1,0.01,1.11,0.0,0.0,0.22,0.0,0.04 
77.806000, 1, myObstacle 16,1.03,0.1,-0.04,1.03,0.85,1.22,0.1,0.0,1.11,0.0,0.0,0.26,0.0,0.04 
78.062000, 1, myObstacle 16,1.03,0.1,-0.04,1.03,0.82,1.21,0.1,0.0,1.11,0.0,0.0,0.29,0.0,0.04 
78.256000, 1, myObstacle 16,1.03,0.1,-0.04,1.03,0.79,1.21,0.1,0.0,1.11,0.0,0.0,0.32,0.0,0.04 
78.412000, 1, myObstacle 16,1.03,0.1,-0.04,1.03,0.77,1.21,0.1,0.0,1.11,0.0,0.0,0.34,0.0,0.04 
78.650000, 1, myObstacle 16,1.03,0.1,-0.04,1.03,0.74,1.21,0.1,0.0,1.11,0.0,0.0,0.37,0.0,0.04 
80.051000, 0, Obstacle 73 ,,,,,1.5,,,,2.05,-0.0,0.0,0.55,0.0,0.04 
87.226000, 0, Obstacle 21 ,,,,,1.5,,,,2.98,0.0,0.0,1.48,0.0,0.04 
87.802000, 1, myObstacle 73,0.69,0.1,-0.04,0.7,0.5,2.17,0.1,0.0,2.05,-0.0,0.0,1.56,0.0,0.04 
88.016000, 1, myObstacle 73,0.69,0.1,-0.04,0.7,0.47,2.17,0.1,0.0,2.05,-0.0,0.0,1.59,0.0,0.04 
88.249000, 1, myObstacle 73,0.69,0.1,-0.04,0.7,0.44,2.17,0.1,0.0,2.05,-0.0,0.0,1.61,0.0,0.04 
