 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
55.376000, 0, Obstacle 16 ,,,,,1.11,,,,1.11,-0.0,0.0,0.0,0.0,0.1 
76.170000, 1, myObstacle 16,1.19,0.1,-0.03,1.2,1.01,1.21,0.11,0.0,1.11,-0.0,0.0,0.1,0.0,0.04 
76.411000, 1, myObstacle 16,1.19,0.1,-0.03,1.2,0.98,1.21,0.1,0.0,1.11,-0.0,0.0,0.14,0.0,0.04 
76.714000, 1, myObstacle 16,1.09,0.1,-0.03,1.1,0.94,1.2,0.1,0.0,1.11,-0.0,0.0,0.17,0.0,0.04 
76.961000, 1, myObstacle 16,1.09,0.1,-0.03,1.1,0.9,1.21,0.1,0.0,1.11,-0.0,0.0,0.21,0.0,0.04 
77.182000, 1, myObstacle 16,1.09,0.1,-0.03,1.1,0.88,1.21,0.1,0.0,1.11,-0.0,0.0,0.24,0.0,0.04 
77.452000, 1, myObstacle 16,1.09,0.1,-0.03,1.1,0.84,1.21,0.1,0.0,1.11,-0.0,0.0,0.27,0.0,0.04 
78.230000, 1, myObstacle 16,0.91,0.1,-0.03,0.91,0.74,1.21,0.1,0.0,1.11,-0.0,0.0,0.37,0.0,0.04 
78.461000, 1, myObstacle 16,0.91,0.1,-0.03,0.91,0.71,1.22,0.1,0.0,1.11,-0.0,0.0,0.4,0.0,0.04 
78.807000, 1, myObstacle 16,0.85,0.1,-0.04,0.85,0.67,1.22,0.1,0.0,1.11,-0.0,0.0,0.45,0.0,0.04 
79.095000, 1, myObstacle 16,0.85,0.1,-0.04,0.85,0.63,1.22,0.1,0.0,1.11,-0.0,0.0,0.48,0.0,0.04 
79.326000, 1, myObstacle 16,0.85,0.1,-0.04,0.85,0.6,1.22,0.1,0.0,1.11,-0.0,0.0,0.51,0.0,0.04 
79.607000, 0, Obstacle 73 ,,,,,1.5,,,,2.05,0.0,0.0,0.55,0.0,0.04 
79.619000, 1, myObstacle 16,0.75,0.1,-0.04,0.76,0.56,1.22,0.11,0.0,1.11,-0.0,0.0,0.55,0.0,0.04 
79.851000, 1, myObstacle 16,0.75,0.1,-0.04,0.76,0.53,1.23,0.11,0.0,1.11,-0.0,0.0,0.58,0.0,0.04 
80.123000, 1, myObstacle 16,0.69,0.1,-0.04,0.7,0.49,1.23,0.1,0.0,1.11,-0.0,0.0,0.62,0.0,0.04 
