 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
56.349000, 0, Obstacle 16 ,,,,,1.11,,,,1.11,0.0,0.0,0.0,0.0,0.1 
75.369000, 1, myObstacle 16,1.23,0.1,-0.04,1.23,1.11,1.24,0.11,0.0,1.11,0.0,0.0,-0.0,0.0,0.04 
75.531000, 1, myObstacle 16,1.23,0.1,-0.04,1.23,1.09,1.24,0.11,0.0,1.11,0.0,0.0,0.02,0.0,0.04 
75.854000, 1, myObstacle 16,1.22,0.1,-0.03,1.22,1.05,1.21,0.1,0.0,1.11,0.0,0.0,0.06,0.0,0.04 
76.217000, 1, myObstacle 16,1.22,0.1,-0.03,1.22,1.0,1.24,0.11,0.0,1.11,0.0,0.0,0.11,0.0,0.04 
76.448000, 1, myObstacle 16,1.18,0.1,-0.04,1.18,0.97,1.24,0.11,0.0,1.11,0.0,0.0,0.14,0.0,0.04 
76.731000, 1, myObstacle 16,1.18,0.1,-0.04,1.18,0.94,1.23,0.11,0.0,1.11,0.0,0.0,0.17,0.0,0.04 
76.997000, 1, myObstacle 16,1.06,0.1,-0.04,1.18,0.9,1.22,0.1,0.0,1.11,0.0,0.0,0.21,0.0,0.04 
77.239000, 1, myObstacle 16,1.06,0.1,-0.04,1.06,0.87,1.21,0.1,0.01,1.11,0.0,0.0,0.24,0.0,0.04 
77.502000, 1, myObstacle 16,1.06,0.1,-0.04,1.06,0.84,1.22,0.1,0.0,1.11,0.0,0.0,0.28,0.0,0.04 
77.773000, 1, myObstacle 16,1.06,0.1,-0.04,1.06,0.8,1.22,0.1,0.0,1.11,0.0,0.0,0.31,0.0,0.04 
79.004000, 1, myObstacle 16,0.87,0.11,-0.04,0.88,0.64,1.28,0.11,-0.02,1.11,0.0,0.0,0.47,0.0,0.04 
79.325000, 1, myObstacle 16,0.87,0.12,-0.07,0.88,0.6,1.33,0.12,-0.03,1.11,0.0,0.0,0.51,0.0,0.04 
79.617000, 1, myObstacle 16,0.87,0.12,-0.07,0.88,0.56,1.38,0.13,-0.05,1.11,0.0,0.0,0.55,0.0,0.04 
79.633000, 0, Obstacle 73 ,,,,,1.5,,,,2.05,0.0,0.0,0.55,0.0,0.04 
79.834000, 1, myObstacle 16,0.87,0.12,-0.07,0.88,0.53,1.38,0.13,-0.05,1.11,0.0,0.0,0.58,0.0,0.04 
80.127000, 1, myObstacle 16,0.87,0.12,-0.07,0.88,0.5,1.38,0.13,-0.05,1.11,0.0,0.0,0.62,0.0,0.04 
86.783000, 0, Obstacle 21 ,,,,,1.5,,,,2.98,-0.0,0.0,1.48,0.0,0.04 
103.937000, 0, Obstacle 18 ,,,,,1.5,,,,5.21,-0.0,0.0,3.71,0.01,0.04 
105.782000, 0, Obstacle 20 ,,,,,1.5,,,,5.45,0.0,0.0,3.95,0.01,0.04 
111.475000, 0, Obstacle 52 ,,,,,1.5,,,,6.19,0.0,0.0,4.69,0.01,0.04 
114.020000, 0, Obstacle 19 ,,,,,1.5,,,,6.52,-0.0,0.0,5.02,0.01,0.04 
