 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
56.356000, 0, Obstacle 16 ,,,,,1.11,,,,1.11,0.0,0.0,0.0,0.0,0.1 
76.687000, 1, myObstacle 16,1.08,0.1,-0.03,1.08,0.9,1.22,0.11,0.0,1.11,0.0,0.0,0.21,0.0,0.04 
76.923000, 1, myObstacle 16,1.08,0.1,-0.03,1.08,0.87,1.21,0.11,0.0,1.11,0.0,0.0,0.24,0.0,0.04 
77.172000, 1, myObstacle 16,1.08,0.1,-0.03,1.08,0.84,1.21,0.11,0.0,1.11,0.0,0.0,0.27,0.0,0.04 
77.307000, 1, myObstacle 16,1.08,0.1,-0.03,1.08,0.82,1.21,0.11,0.0,1.11,0.0,0.0,0.29,0.0,0.04 
77.437000, 1, myObstacle 16,1.08,0.1,-0.03,1.08,0.81,1.21,0.11,0.0,1.11,0.0,0.0,0.3,0.0,0.04 
78.086000, 1, myObstacle 16,0.99,0.11,-0.06,1.0,0.72,1.33,0.12,-0.03,1.11,0.0,0.0,0.39,0.0,0.04 
78.392000, 1, myObstacle 16,0.99,0.11,-0.06,1.0,0.68,1.33,0.12,-0.03,1.11,0.0,0.0,0.43,0.0,0.04 
78.650000, 1, myObstacle 16,1.02,0.13,-0.09,1.03,0.65,1.48,0.14,-0.07,1.11,0.0,0.0,0.46,0.0,0.04 
78.884000, 1, myObstacle 16,1.02,0.13,-0.09,1.03,0.62,1.48,0.14,-0.07,1.11,0.0,0.0,0.49,0.0,0.04 
79.120000, 1, myObstacle 16,1.02,0.13,-0.09,1.03,0.59,1.48,0.14,-0.07,1.11,0.0,0.0,0.52,0.0,0.04 
79.338000, 0, Obstacle 73 ,,,,,1.5,,,,2.05,0.0,0.0,0.55,0.0,0.04 
79.392000, 1, myObstacle 16,1.02,0.13,-0.09,1.03,0.55,1.48,0.14,-0.07,1.11,0.0,0.0,0.56,0.0,0.04 
84.694000, 1, myObstacle 73,0.99,0.1,-0.04,0.99,0.8,2.16,0.1,0.0,2.05,0.0,0.0,1.25,0.0,0.04 
84.954000, 1, myObstacle 73,0.99,0.1,-0.04,0.99,0.77,2.16,0.1,0.0,2.05,0.0,0.0,1.28,0.0,0.04 
85.209000, 1, myObstacle 73,0.91,0.1,-0.04,0.92,0.74,2.16,0.1,0.0,2.05,0.0,0.0,1.31,0.0,0.04 
85.451000, 1, myObstacle 73,0.91,0.1,-0.04,0.92,0.7,2.16,0.1,0.0,2.05,0.0,0.0,1.35,0.0,0.04 
85.619000, 1, myObstacle 73,0.85,0.1,-0.04,0.85,0.68,2.16,0.1,0.0,2.05,0.0,0.0,1.37,0.0,0.04 
85.837000, 1, myObstacle 73,0.85,0.1,-0.04,0.85,0.65,2.16,0.1,0.0,2.05,0.0,0.0,1.4,0.0,0.04 
86.096000, 1, myObstacle 73,0.85,0.1,-0.04,0.85,0.62,2.16,0.1,0.0,2.05,0.0,0.0,1.43,0.0,0.04 
86.339000, 1, myObstacle 73,0.77,0.1,-0.04,0.78,0.59,2.16,0.1,0.0,2.05,0.0,0.0,1.46,0.0,0.04 
86.505000, 0, Obstacle 21 ,,,,,1.5,,,,2.98,-0.0,0.0,1.48,0.0,0.04 
86.592000, 1, myObstacle 73,0.77,0.1,-0.04,0.78,0.56,2.16,0.1,0.0,2.05,0.0,0.0,1.49,0.0,0.04 
86.889000, 1, myObstacle 73,0.71,0.1,-0.04,0.72,0.52,2.17,0.1,0.0,2.05,0.0,0.0,1.53,0.0,0.04 
87.171000, 1, myObstacle 73,0.71,0.1,-0.04,0.72,0.48,2.17,0.1,0.0,2.05,0.0,0.0,1.57,0.0,0.04 
87.469000, 1, myObstacle 73,0.71,0.1,-0.04,0.72,0.44,2.17,0.1,0.0,2.05,0.0,0.0,1.61,0.0,0.04 
87.656000, 1, myObstacle 73,0.71,0.1,-0.04,0.72,0.42,2.17,0.1,0.0,2.05,0.0,0.0,1.63,0.0,0.04 
103.653000, 0, Obstacle 18 ,,,,,1.5,,,,5.21,-0.0,0.0,3.71,0.01,0.04 
105.501000, 0, Obstacle 20 ,,,,,1.5,,,,5.45,-0.0,0.0,3.95,0.01,0.04 
110.608000, 1, myObstacle 18,0.76,0.09,-0.04,0.77,0.6,5.32,0.1,0.0,5.21,-0.0,0.0,4.61,0.01,0.04 
110.695000, 1, myObstacle 20,1.0,0.09,-0.04,1.0,0.83,5.56,0.1,0.0,5.45,-0.0,0.0,4.62,0.01,0.04 
111.054000, 1, myObstacle 18,0.7,0.09,-0.04,0.77,0.54,5.33,0.1,0.0,5.21,-0.0,0.0,4.67,0.01,0.04 
111.177000, 1, myObstacle 20,1.0,0.09,-0.04,1.0,0.76,5.56,0.1,0.0,5.45,-0.0,0.0,4.69,0.01,0.04 
111.196000, 0, Obstacle 52 ,,,,,1.5,,,,6.19,-0.0,0.0,4.69,0.01,0.04 
111.470000, 1, myObstacle 18,0.7,0.09,-0.04,0.71,0.48,5.33,0.1,0.0,5.21,-0.0,0.0,4.73,0.01,0.04 
111.531000, 1, myObstacle 20,0.91,0.09,-0.04,0.91,0.72,5.56,0.1,0.0,5.45,-0.0,0.0,4.73,0.01,0.04 
111.766000, 1, myObstacle 18,0.7,0.09,-0.04,0.71,0.45,5.33,0.1,0.0,5.21,-0.0,0.0,4.77,0.01,0.04 
111.832000, 1, myObstacle 20,0.85,0.09,-0.04,0.85,0.68,5.56,0.1,0.0,5.45,-0.0,0.0,4.77,0.01,0.04 
112.066000, 1, myObstacle 20,0.85,0.09,-0.04,0.85,0.65,5.56,0.1,0.0,5.45,-0.0,0.0,4.8,0.01,0.04 
112.220000, 1, myObstacle 20,0.85,0.09,-0.04,0.85,0.63,5.56,0.1,0.0,5.45,-0.0,0.0,4.82,0.01,0.04 
112.383000, 1, myObstacle 20,0.78,0.09,-0.04,0.78,0.61,5.56,0.1,0.0,5.45,-0.0,0.0,4.85,0.01,0.04 
112.617000, 1, myObstacle 20,0.78,0.09,-0.04,0.78,0.58,5.56,0.1,0.0,5.45,-0.0,0.0,4.88,0.01,0.04 
112.855000, 1, myObstacle 20,0.78,0.09,-0.04,0.78,0.55,5.56,0.1,0.0,5.45,-0.0,0.0,4.9,0.01,0.04 
113.089000, 1, myObstacle 20,0.78,0.09,-0.04,0.78,0.52,5.56,0.1,0.0,5.45,-0.0,0.0,4.94,0.01,0.04 
113.740000, 0, Obstacle 19 ,,,,,1.5,,,,6.52,0.0,0.0,5.02,0.01,0.04 
117.107000, 1, myObstacle 20,1.26,0.08,-0.04,1.26,0.04,6.64,0.1,0.0,5.45,-0.0,0.0,5.46,0.02,0.04 
117.364000, 1, myObstacle 20,1.26,0.08,-0.04,1.26,0.06,6.63,0.1,0.0,5.45,-0.0,0.0,5.49,0.02,0.04 
117.548000, 1, myObstacle 20,1.19,0.08,-0.04,1.2,0.08,6.64,0.1,0.0,5.45,-0.0,0.0,5.51,0.02,0.04 
117.847000, 1, myObstacle 20,1.19,0.08,-0.04,1.2,0.11,6.64,0.1,0.0,5.45,-0.0,0.0,5.55,0.02,0.04 
118.075000, 1, myObstacle 20,1.1,0.08,-0.04,1.2,0.14,6.63,0.1,0.0,5.45,-0.0,0.0,5.58,0.02,0.04 
118.255000, 1, myObstacle 20,1.1,0.08,-0.04,1.1,0.16,6.64,0.11,0.0,5.45,-0.0,0.0,5.61,0.02,0.04 
118.523000, 1, myObstacle 20,1.1,0.08,-0.04,1.1,0.2,6.64,0.1,0.0,5.45,-0.0,0.0,5.64,0.02,0.04 
