 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
56.322000, 0, Obstacle 16 ,,,,,1.11,,,,1.11,-0.0,0.0,0.0,0.0,0.04 
77.273000, 1, myObstacle 16,1.12,0.1,-0.03,1.13,0.96,1.21,0.1,0.01,1.11,0.0,0.0,0.15,0.0,0.04 
77.548000, 1, myObstacle 16,1.12,0.1,-0.03,1.13,0.93,1.2,0.1,0.0,1.11,0.0,0.0,0.18,0.0,0.04 
77.819000, 1, myObstacle 16,1.04,0.1,-0.03,1.13,0.89,1.2,0.1,0.01,1.11,0.0,0.0,0.22,0.0,0.04 
78.125000, 1, myObstacle 16,1.04,0.1,-0.03,1.05,0.85,1.2,0.1,0.01,1.11,0.0,0.0,0.26,0.0,0.04 
78.444000, 1, myObstacle 16,0.97,0.1,-0.03,0.98,0.81,1.2,0.1,0.01,1.11,0.0,0.0,0.3,0.0,0.04 
78.701000, 1, myObstacle 16,0.97,0.1,-0.03,0.98,0.78,1.2,0.1,0.01,1.11,0.0,0.0,0.33,0.0,0.04 
78.947000, 1, myObstacle 16,0.97,0.1,-0.03,0.98,0.75,1.2,0.1,0.01,1.11,0.0,0.0,0.36,0.0,0.04 
79.225000, 1, myObstacle 16,0.86,0.1,-0.03,0.98,0.71,1.2,0.1,0.0,1.11,0.0,0.0,0.4,0.0,0.04 
79.491000, 1, myObstacle 16,0.86,0.1,-0.03,0.86,0.68,1.21,0.1,0.0,1.11,0.0,0.0,0.44,0.0,0.04 
79.782000, 1, myObstacle 16,0.79,0.1,-0.03,0.86,0.64,1.2,0.1,0.0,1.11,0.0,0.0,0.47,0.0,0.04 
80.101000, 1, myObstacle 16,0.79,0.1,-0.03,0.79,0.6,1.22,0.1,0.0,1.11,0.0,0.0,0.51,0.0,0.04 
80.383000, 0, Obstacle 73 ,,,,,1.5,,,,2.05,0.0,0.0,0.55,0.0,0.04 
80.385000, 1, myObstacle 16,0.73,0.1,-0.04,0.74,0.56,1.22,0.1,0.0,1.11,0.0,0.0,0.55,0.0,0.04 
80.632000, 1, myObstacle 16,0.73,0.1,-0.04,0.74,0.53,1.22,0.1,0.0,1.11,0.0,0.0,0.58,0.0,0.04 
80.842000, 1, myObstacle 16,0.68,0.1,-0.04,0.69,0.5,1.23,0.1,0.0,1.11,0.0,0.0,0.61,0.0,0.04 
81.073000, 1, myObstacle 52,0.68,0.1,-0.04,0.68,5.55,1.24,0.1,0.0,6.19,0.0,0.0,0.64,0.0,0.04 
81.167000, 1, myObstacle 16,0.68,0.1,-0.04,0.69,0.46,1.23,0.1,0.0,1.11,0.0,0.0,0.65,0.0,0.04 
81.374000, 1, myObstacle 52,0.68,0.1,-0.04,0.68,5.51,1.26,0.1,0.0,6.19,0.0,0.0,0.68,0.0,0.04 
81.490000, 1, myObstacle 16,0.68,0.1,-0.04,0.69,0.42,1.23,0.1,0.0,1.11,0.0,0.0,0.7,0.0,0.04 
81.858000, 1, myObstacle 52,0.68,0.1,-0.04,0.68,5.45,1.26,0.1,0.0,6.19,0.0,0.0,0.74,0.0,0.04 
87.534000, 0, Obstacle 21 ,,,,,1.5,,,,2.98,0.0,0.0,1.48,0.0,0.04 
90.821000, 1, myObstacle 21,1.26,0.1,-0.04,1.27,1.07,3.08,0.1,0.0,2.98,0.0,0.0,1.91,0.0,0.04 
91.112000, 1, myObstacle 21,1.26,0.1,-0.04,1.27,1.04,3.09,0.1,0.0,2.98,0.0,0.0,1.94,0.0,0.04 
91.339000, 1, myObstacle 21,1.15,0.09,-0.03,1.27,1.01,3.06,0.1,0.01,2.98,0.0,0.0,1.97,0.0,0.04 
91.585000, 1, myObstacle 21,1.15,0.09,-0.03,1.15,0.97,3.06,0.1,0.01,2.98,0.0,0.0,2.01,0.0,0.04 
91.792000, 1, myObstacle 21,1.11,0.09,-0.04,1.11,0.95,3.08,0.1,0.0,2.98,0.0,0.0,2.03,0.0,0.04 
92.103000, 1, myObstacle 21,1.11,0.09,-0.04,1.11,0.91,3.08,0.1,0.0,2.98,0.0,0.0,2.07,0.0,0.04 
92.338000, 1, myObstacle 21,1.11,0.09,-0.04,1.11,0.88,3.08,0.1,0.0,2.98,0.0,0.0,2.1,0.0,0.04 
92.514000, 1, myObstacle 21,1.02,0.09,-0.04,1.11,0.85,3.08,0.1,0.0,2.98,0.0,0.0,2.13,0.0,0.04 
92.751000, 1, myObstacle 21,1.02,0.09,-0.04,1.03,0.82,3.08,0.1,0.0,2.98,0.0,0.0,2.16,0.0,0.04 
92.942000, 1, myObstacle 21,1.02,0.09,-0.04,1.03,0.8,3.1,0.1,0.0,2.98,0.0,0.0,2.18,0.01,0.04 
93.281000, 1, myObstacle 21,1.02,0.09,-0.04,1.03,0.75,3.1,0.1,0.0,2.98,0.0,0.0,2.23,0.01,0.04 
104.701000, 0, Obstacle 18 ,,,,,1.5,,,,5.21,-0.0,0.0,3.71,0.01,0.04 
106.552000, 0, Obstacle 20 ,,,,,1.5,,,,5.45,-0.0,0.0,3.95,0.01,0.04 
111.257000, 1, myObstacle 20,1.07,0.09,-0.04,1.07,0.89,5.54,0.1,0.0,5.45,-0.0,0.0,4.56,0.01,0.04 
111.515000, 1, myObstacle 20,1.07,0.09,-0.04,1.07,0.85,6.6,0.1,0.0,5.45,-0.0,0.0,4.6,0.01,0.04 
111.830000, 1, myObstacle 20,0.98,0.09,-0.03,0.99,0.81,5.55,0.1,0.0,5.45,-0.0,0.0,4.64,0.01,0.04 
112.029000, 1, myObstacle 18,0.73,0.09,-0.04,0.73,0.55,5.32,0.1,0.0,5.21,-0.0,0.0,4.66,0.01,0.04 
112.122000, 1, myObstacle 20,0.98,0.09,-0.03,0.99,0.78,5.56,0.1,0.0,5.45,-0.0,0.0,4.68,0.01,0.04 
112.244000, 0, Obstacle 52 ,,,,,1.5,,,,6.19,0.0,0.0,4.69,0.01,0.04 
112.437000, 1, myObstacle 18,0.73,0.09,-0.04,0.73,0.5,5.33,0.1,0.0,5.21,-0.0,0.0,4.72,0.01,0.04 
112.575000, 1, myObstacle 20,0.92,0.09,-0.04,0.93,0.72,5.55,0.1,0.0,5.45,-0.0,0.0,4.73,0.01,0.04 
112.856000, 1, myObstacle 18,0.73,0.09,-0.04,0.73,0.44,5.33,0.1,0.0,5.21,-0.0,0.0,4.77,0.01,0.04 
112.943000, 1, myObstacle 20,0.86,0.09,-0.04,0.87,0.67,5.56,0.1,0.0,5.45,-0.0,0.0,4.78,0.01,0.04 
113.221000, 1, myObstacle 20,0.86,0.09,-0.04,0.87,0.63,5.55,0.1,0.0,5.45,-0.0,0.0,4.82,0.01,0.04 
113.428000, 1, myObstacle 20,0.79,0.09,-0.04,0.8,0.61,5.55,0.1,0.0,5.45,-0.0,0.0,4.84,0.01,0.04 
113.733000, 1, myObstacle 20,0.79,0.09,-0.04,0.8,0.57,5.56,0.1,0.0,5.45,-0.0,0.0,4.88,0.01,0.04 
113.974000, 1, myObstacle 20,0.71,0.09,-0.04,0.72,0.54,5.56,0.1,0.0,5.45,-0.0,0.0,4.91,0.01,0.04 
114.216000, 1, myObstacle 20,0.71,0.09,-0.04,0.72,0.51,6.29,0.1,0.0,5.45,-0.0,0.0,4.95,0.01,0.04 
114.377000, 1, myObstacle 20,0.67,0.09,-0.04,0.68,0.48,5.58,0.1,0.0,5.45,-0.0,0.0,4.97,0.01,0.04 
114.664000, 1, myObstacle 20,0.67,0.09,-0.04,0.68,0.45,5.58,0.1,0.0,5.45,-0.0,0.0,5.01,0.01,0.04 
114.780000, 0, Obstacle 19 ,,,,,1.5,,,,6.52,-0.0,0.0,5.02,0.01,0.04 
115.011000, 1, myObstacle 20,0.67,0.09,-0.04,0.68,0.4,5.58,0.1,0.0,5.45,-0.0,0.0,5.05,0.01,0.04 
115.318000, 1, myObstacle 20,0.67,0.09,-0.04,0.68,0.36,5.58,0.1,0.0,5.45,-0.0,0.0,5.09,0.01,0.04 
120.946000, 0, Obstacle 70 ,,,,,1.5,,,,7.32,0.0,0.0,5.82,0.02,0.04 
123.416000, 0, Obstacle 17 ,,,,,1.5,,,,7.64,-0.0,0.0,6.14,0.02,0.04 
