 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
56.109000, 0, Obstacle 16 ,,,,,1.11,,,,1.11,0.0,0.0,-0.0,0.0,0.04 
81.689000, 1, myObstacle 16,1.23,0.1,-0.04,1.22,1.11,1.23,0.1,0.0,1.11,0.0,0.0,-0.0,0.0,0.04 
81.901000, 1, myObstacle 16,1.23,0.1,-0.04,1.24,1.08,1.23,0.11,0.0,1.11,0.0,0.0,0.03,0.0,0.04 
82.165000, 1, myObstacle 16,1.23,0.1,-0.04,1.24,1.05,1.22,0.1,0.0,1.11,0.0,0.0,0.06,0.0,0.04 
82.404000, 1, myObstacle 16,1.21,0.1,-0.04,1.22,1.02,1.22,0.1,0.0,1.11,0.0,0.0,0.09,0.0,0.04 
82.576000, 1, myObstacle 16,1.21,0.1,-0.04,1.22,1.0,1.23,0.11,0.0,1.11,0.0,0.0,0.11,0.0,0.04 
82.841000, 1, myObstacle 16,1.14,0.1,-0.04,1.14,0.96,1.22,0.1,0.0,1.11,0.0,0.0,0.15,0.0,0.04 
83.048000, 1, myObstacle 16,1.14,0.1,-0.04,1.14,0.94,1.22,0.1,0.0,1.11,0.0,0.0,0.17,0.0,0.04 
83.228000, 1, myObstacle 16,1.08,0.1,-0.04,1.14,0.91,1.23,0.1,0.0,1.11,0.0,0.0,0.2,0.0,0.04 
83.471000, 1, myObstacle 16,1.08,0.1,-0.04,1.08,0.88,1.22,0.1,0.0,1.11,0.0,0.0,0.23,0.0,0.04 
83.748000, 1, myObstacle 16,1.02,0.1,-0.04,1.08,0.85,1.22,0.1,0.0,1.11,0.0,0.0,0.27,0.0,0.04 
83.971000, 1, myObstacle 16,1.02,0.1,-0.04,1.02,0.82,1.23,0.1,0.0,1.11,0.0,0.0,0.29,0.0,0.04 
84.188000, 1, myObstacle 16,1.02,0.1,-0.04,1.02,0.79,1.23,0.1,0.0,1.11,0.0,0.0,0.32,0.0,0.04 
84.480000, 1, myObstacle 16,0.94,0.1,-0.04,0.95,0.75,1.23,0.1,0.0,1.11,0.0,0.0,0.36,0.0,0.04 
84.836000, 1, myObstacle 16,0.87,0.1,-0.04,0.95,0.7,1.22,0.1,0.0,1.11,0.0,0.0,0.41,0.0,0.04 
85.151000, 1, myObstacle 16,0.87,0.1,-0.04,0.87,0.66,1.22,0.1,0.0,1.11,0.0,0.0,0.45,0.0,0.04 
85.491000, 1, myObstacle 16,0.81,0.1,-0.04,0.81,0.62,1.22,0.1,0.0,1.11,0.0,0.0,0.49,0.0,0.04 
85.762000, 1, myObstacle 16,0.81,0.1,-0.04,0.81,0.58,1.22,0.1,0.0,1.11,0.0,0.0,0.53,0.0,0.04 
85.948000, 0, Obstacle 73 ,,,,,1.5,,,,2.05,0.0,0.0,0.55,0.0,0.04 
85.958000, 1, myObstacle 16,0.74,0.1,-0.04,0.74,0.56,1.22,0.1,0.0,1.11,0.0,0.0,0.55,0.0,0.04 
86.184000, 1, myObstacle 16,0.74,0.1,-0.04,0.74,0.53,1.22,0.1,0.0,1.11,0.0,0.0,0.58,0.0,0.04 
86.514000, 1, myObstacle 16,0.69,0.1,-0.04,0.7,0.49,1.24,0.1,0.0,1.11,0.0,0.0,0.63,0.0,0.04 
86.774000, 1, myObstacle 16,0.69,0.1,-0.04,0.7,0.45,1.24,0.1,0.0,1.11,0.0,0.0,0.66,0.0,0.04 
87.065000, 1, myObstacle 16,0.69,0.1,-0.04,0.7,0.41,1.24,0.1,0.0,1.11,0.0,0.0,0.7,0.0,0.04 
87.348000, 1, myObstacle 16,0.69,0.1,-0.04,0.7,0.38,1.24,0.1,0.0,1.11,0.0,0.0,0.73,0.0,0.04 
90.879000, 1, myObstacle 73,1.06,0.1,-0.04,1.06,0.86,2.16,0.1,0.0,2.05,0.0,0.0,1.19,0.0,0.04 
91.090000, 1, myObstacle 73,1.06,0.1,-0.04,1.06,0.83,2.16,0.1,0.0,2.05,0.0,0.0,1.22,0.0,0.04 
91.386000, 1, myObstacle 73,0.98,0.1,-0.04,0.98,0.79,2.17,0.1,0.0,2.05,0.0,0.0,1.26,0.0,0.04 
91.627000, 1, myObstacle 73,0.98,0.1,-0.04,0.98,0.76,2.16,0.1,0.0,2.05,0.0,0.0,1.29,0.0,0.04 
91.851000, 1, myObstacle 73,0.98,0.1,-0.04,0.98,0.73,2.16,0.1,0.0,2.05,0.0,0.0,1.32,0.0,0.04 
92.039000, 1, myObstacle 73,0.89,0.1,-0.04,0.9,0.71,2.16,0.1,0.0,2.05,0.0,0.0,1.34,0.01,0.04 
92.335000, 1, myObstacle 73,0.89,0.1,-0.04,0.9,0.67,2.16,0.1,0.0,2.05,0.0,0.0,1.38,0.01,0.04 
92.582000, 1, myObstacle 73,0.81,0.1,-0.04,0.82,0.64,2.16,0.1,0.0,2.05,0.0,0.0,1.41,0.01,0.04 
92.815000, 1, myObstacle 73,0.81,0.1,-0.04,0.82,0.61,2.16,0.1,0.0,2.05,0.0,0.0,1.44,0.01,0.04 
93.089000, 0, Obstacle 21 ,,,,,1.5,,,,2.98,0.0,0.0,1.48,0.01,0.04 
93.121000, 1, myObstacle 73,0.75,0.1,-0.04,0.76,0.57,2.16,0.1,0.0,2.05,0.0,0.0,1.48,0.01,0.04 
93.374000, 1, myObstacle 73,0.75,0.1,-0.04,0.76,0.54,2.16,0.1,0.0,2.05,0.0,0.0,1.52,0.01,0.04 
93.642000, 1, myObstacle 73,0.69,0.09,-0.04,0.76,0.5,2.17,0.1,0.0,2.05,0.0,0.0,1.55,0.01,0.04 
93.943000, 1, myObstacle 73,0.69,0.09,-0.04,0.7,0.46,2.17,0.1,0.0,2.05,0.0,0.0,1.59,0.01,0.04 
94.206000, 1, myObstacle 73,0.69,0.09,-0.04,0.7,0.43,2.17,0.1,0.0,2.05,0.0,0.0,1.62,0.01,0.04 
94.422000, 1, myObstacle 73,0.69,0.09,-0.04,0.7,0.4,2.17,0.1,0.0,2.05,0.0,0.0,1.65,0.01,0.04 
94.611000, 1, myObstacle 52,0.62,0.09,-0.04,0.63,4.51,2.24,0.1,0.0,6.19,-0.0,0.0,1.68,0.01,0.04 
94.870000, 1, myObstacle 52,0.62,0.09,-0.04,0.63,4.48,2.24,0.1,0.0,6.19,-0.0,0.0,1.71,0.01,0.04 
95.172000, 1, myObstacle 52,0.62,0.09,-0.04,0.63,4.44,2.24,0.1,0.0,6.19,-0.0,0.0,1.75,0.01,0.04 
95.494000, 1, myObstacle 52,0.62,0.09,-0.04,0.63,4.4,2.24,0.1,0.0,6.19,-0.0,0.0,1.79,0.01,0.04 
99.181000, 1, myObstacle 21,0.92,0.09,-0.04,0.92,0.71,3.09,0.1,0.0,2.98,0.0,0.0,2.27,0.01,0.04 
99.395000, 1, myObstacle 21,0.92,0.09,-0.04,0.92,0.68,3.09,0.1,0.0,2.98,0.0,0.0,2.3,0.01,0.04 
99.625000, 1, myObstacle 21,0.92,0.09,-0.04,0.92,0.65,3.09,0.1,0.0,2.98,0.0,0.0,2.33,0.01,0.04 
99.979000, 1, myObstacle 21,0.92,0.09,-0.04,0.92,0.61,3.09,0.1,0.0,2.98,0.0,0.0,2.37,0.01,0.04 
100.678000, 1, myObstacle 21,0.7,0.09,-0.04,0.71,0.52,3.1,0.1,0.0,2.98,0.0,0.0,2.47,0.01,0.04 
101.004000, 1, myObstacle 21,0.7,0.09,-0.04,0.71,0.47,3.1,0.1,0.0,2.98,0.0,0.0,2.51,0.01,0.04 
101.302000, 1, myObstacle 21,0.7,0.09,-0.04,0.71,0.44,3.1,0.1,0.0,2.98,0.0,0.0,2.55,0.01,0.04 
101.552000, 1, myObstacle 52,0.65,0.09,-0.04,0.66,3.61,3.14,0.1,0.0,6.19,-0.0,0.0,2.58,0.01,0.04 
101.838000, 1, myObstacle 52,0.65,0.09,-0.04,0.66,3.57,3.14,0.1,0.0,6.19,-0.0,0.0,2.62,0.01,0.04 
102.072000, 1, myObstacle 52,0.65,0.09,-0.04,0.66,3.54,3.14,0.1,0.0,6.19,-0.0,0.0,2.65,0.01,0.04 
110.260000, 0, Obstacle 18 ,,,,,1.5,,,,5.21,-0.0,0.0,3.71,0.01,0.04 
112.104000, 0, Obstacle 20 ,,,,,1.5,,,,5.45,0.0,0.0,3.95,0.02,0.04 
116.790000, 1, myObstacle 16,1.08,0.08,-0.04,1.09,3.45,5.57,0.1,0.0,1.11,0.0,0.0,4.56,0.02,0.04 
117.097000, 1, myObstacle 16,1.08,0.08,-0.04,1.09,3.49,5.57,0.1,0.0,1.11,0.0,0.0,4.6,0.02,0.04 
117.195000, 1, myObstacle 20,1.04,0.08,-0.04,1.04,0.84,6.3,0.1,0.0,5.45,0.0,0.0,4.61,0.02,0.04 
117.457000, 1, myObstacle 16,1.08,0.08,-0.04,1.09,3.54,5.57,0.1,0.0,1.11,0.0,0.0,4.65,0.02,0.04 
117.538000, 1, myObstacle 18,0.73,0.08,-0.04,0.73,0.56,5.32,0.1,0.0,5.21,-0.0,0.0,4.66,0.02,0.04 
117.679000, 1, myObstacle 20,0.97,0.08,-0.04,0.97,0.78,5.56,0.1,0.0,5.45,0.0,0.0,4.68,0.02,0.04 
117.803000, 0, Obstacle 52 ,,,,,1.5,,,,6.19,-0.0,0.0,4.69,0.02,0.04 
117.931000, 1, myObstacle 18,0.73,0.08,-0.04,0.73,0.5,5.33,0.1,0.0,5.21,-0.0,0.0,4.71,0.02,0.04 
117.962000, 1, myObstacle 20,0.9,0.08,-0.04,0.91,0.74,5.56,0.1,0.0,5.45,0.0,0.0,4.71,0.02,0.04 
118.095000, 1, myObstacle 18,0.73,0.08,-0.04,0.73,0.48,5.33,0.1,0.0,5.21,-0.0,0.0,4.73,0.02,0.04 
118.213000, 1, myObstacle 20,0.9,0.08,-0.04,0.91,0.71,5.56,0.1,0.0,5.45,0.0,0.0,4.74,0.02,0.04 
118.418000, 1, myObstacle 16,0.89,0.08,-0.04,0.89,3.66,5.56,0.1,0.0,1.11,0.0,0.0,4.77,0.02,0.04 
118.556000, 1, myObstacle 18,0.73,0.08,-0.04,0.73,0.42,5.33,0.1,0.0,5.21,-0.0,0.0,4.79,0.02,0.04 
118.669000, 1, myObstacle 20,0.83,0.08,-0.04,0.84,0.65,5.56,0.1,0.0,5.45,0.0,0.0,4.8,0.02,0.04 
118.915000, 1, myObstacle 52,0.66,0.08,-0.04,0.66,1.36,6.29,0.1,0.0,6.19,-0.0,0.0,4.84,0.02,0.04 
118.994000, 1, myObstacle 20,0.83,0.08,-0.04,0.84,0.61,5.56,0.1,0.0,5.45,0.0,0.0,4.85,0.02,0.04 
119.190000, 1, myObstacle 20,0.77,0.08,-0.04,0.77,0.58,5.56,0.1,0.0,5.45,0.0,0.0,4.87,0.02,0.04 
119.446000, 1, myObstacle 16,1.47,0.08,-0.04,1.47,3.79,6.31,0.1,0.0,1.11,0.0,0.0,4.9,0.02,0.04 
119.588000, 1, myObstacle 20,0.7,0.08,-0.04,0.77,0.53,5.57,0.1,0.0,5.45,0.0,0.0,4.92,0.02,0.04 
119.806000, 1, myObstacle 52,1.45,0.08,-0.04,1.45,1.24,6.3,0.11,0.0,6.19,-0.0,0.0,4.95,0.02,0.04 
119.885000, 1, myObstacle 16,1.47,0.08,-0.04,1.47,3.85,6.31,0.1,0.0,1.11,0.0,0.0,4.96,0.02,0.04 
119.989000, 1, myObstacle 20,0.7,0.08,-0.04,0.7,0.48,5.58,0.1,0.0,5.45,0.0,0.0,4.97,0.02,0.04 
120.272000, 1, myObstacle 52,1.38,0.08,-0.04,1.38,1.18,6.31,0.1,0.0,6.19,-0.0,0.0,5.01,0.02,0.04 
120.333000, 0, Obstacle 19 ,,,,,1.5,,,,6.52,-0.0,0.0,5.02,0.02,0.04 
120.364000, 1, myObstacle 16,1.47,0.08,-0.04,1.47,3.92,6.31,0.1,0.0,1.11,0.0,0.0,5.02,0.02,0.04 
120.655000, 1, myObstacle 52,1.33,0.08,-0.04,1.33,1.13,6.3,0.1,0.0,6.19,-0.0,0.0,5.06,0.02,0.04 
120.906000, 1, myObstacle 52,1.33,0.08,-0.04,1.33,1.1,6.29,0.1,0.0,6.19,-0.0,0.0,5.09,0.02,0.04 
121.111000, 1, myObstacle 52,1.26,0.08,-0.04,1.26,1.07,6.3,0.1,0.0,6.19,-0.0,0.0,5.12,0.02,0.04 
121.409000, 1, myObstacle 52,1.26,0.08,-0.04,1.26,1.03,6.3,0.1,0.0,6.19,-0.0,0.0,5.16,0.02,0.04 
121.692000, 1, myObstacle 52,1.18,0.08,-0.04,1.26,0.99,6.31,0.1,0.0,6.19,-0.0,0.0,5.2,0.02,0.04 
122.064000, 1, myObstacle 52,1.18,0.08,-0.04,1.19,0.95,6.31,0.1,0.0,6.19,-0.0,0.0,5.24,0.02,0.04 
122.290000, 1, myObstacle 52,1.1,0.08,-0.04,1.1,0.92,6.31,0.1,0.0,6.19,-0.0,0.0,5.27,0.02,0.04 
122.592000, 1, myObstacle 52,1.1,0.08,-0.04,1.1,0.88,6.3,0.1,0.0,6.19,-0.0,0.0,5.31,0.02,0.04 
122.850000, 1, myObstacle 52,1.1,0.08,-0.04,1.1,0.84,6.3,0.1,0.0,6.19,-0.0,0.0,5.35,0.02,0.04 
123.129000, 1, myObstacle 52,0.97,0.08,-0.04,1.1,0.81,6.3,0.1,0.0,6.19,-0.0,0.0,5.38,0.02,0.04 
123.238000, 1, myObstacle 16,0.99,0.08,-0.04,0.99,4.29,6.3,0.1,0.0,1.11,0.0,0.0,5.4,0.02,0.04 
123.590000, 1, myObstacle 52,0.97,0.08,-0.04,0.98,0.75,6.3,0.1,0.0,6.19,-0.0,0.0,5.44,0.02,0.04 
123.691000, 1, myObstacle 16,0.99,0.08,-0.04,0.99,4.35,6.3,0.1,0.0,1.11,0.0,0.0,5.46,0.02,0.04 
123.964000, 1, myObstacle 52,0.9,0.08,-0.04,0.91,0.7,6.3,0.1,0.0,6.19,-0.0,0.0,5.49,0.02,0.04 
124.091000, 1, myObstacle 16,0.99,0.08,-0.04,0.99,4.4,6.3,0.1,0.0,1.11,0.0,0.0,5.51,0.02,0.04 
124.424000, 1, myObstacle 52,0.81,0.08,-0.04,0.91,0.64,6.3,0.1,0.0,6.19,-0.0,0.0,5.55,0.02,0.04 
124.567000, 1, myObstacle 20,1.19,0.08,-0.04,1.19,0.13,6.65,0.11,0.0,5.45,0.0,0.0,5.57,0.02,0.04 
124.838000, 1, myObstacle 52,0.81,0.08,-0.04,0.81,0.59,6.3,0.1,0.0,6.19,-0.0,0.0,5.6,0.02,0.04 
124.944000, 1, myObstacle 20,1.19,0.08,-0.04,1.19,0.18,6.65,0.11,0.0,5.45,0.0,0.0,5.62,0.02,0.04 
125.130000, 1, myObstacle 52,0.74,0.08,-0.04,0.74,0.55,6.3,0.1,0.0,6.19,-0.0,0.0,5.64,0.02,0.04 
125.377000, 1, myObstacle 52,0.74,0.08,-0.04,0.74,0.52,6.31,0.1,0.0,6.19,-0.0,0.0,5.68,0.02,0.04 
125.708000, 1, myObstacle 52,0.68,0.08,-0.04,0.69,0.47,6.34,0.1,0.0,6.19,-0.0,0.0,5.72,0.02,0.04 
125.932000, 1, myObstacle 52,0.68,0.08,-0.04,0.69,0.44,6.34,0.1,0.0,6.19,-0.0,0.0,5.75,0.02,0.04 
126.232000, 1, myObstacle 52,0.68,0.08,-0.04,0.69,0.41,6.34,0.1,0.0,6.19,-0.0,0.0,5.79,0.02,0.04 
126.488000, 0, Obstacle 70 ,,,,,1.5,,,,7.32,0.0,0.0,5.82,0.02,0.04 
128.964000, 0, Obstacle 17 ,,,,,1.5,,,,7.64,0.0,0.0,6.14,0.03,0.04 
130.284000, 1, myObstacle 70,1.21,0.07,-0.04,1.21,1.01,7.45,0.1,0.0,7.32,0.0,0.0,6.31,0.03,0.04 
130.618000, 1, myObstacle 70,1.21,0.07,-0.04,1.21,0.96,7.45,0.1,0.0,7.32,0.0,0.0,6.36,0.03,0.04 
130.662000, 0, Obstacle 59 ,,,,,1.5,,,,7.86,0.0,0.0,6.36,0.03,0.04 
130.859000, 1, myObstacle 70,1.21,0.07,-0.04,1.21,0.93,7.45,0.1,0.0,7.32,0.0,0.0,6.39,0.03,0.04 
131.075000, 1, myObstacle 70,1.21,0.07,-0.04,1.21,0.9,7.45,0.1,0.0,7.32,0.0,0.0,6.42,0.03,0.04 
131.775000, 1, myObstacle 70,1.0,0.07,-0.04,1.01,0.82,7.44,0.1,0.0,7.32,0.0,0.0,6.5,0.03,0.04 
132.063000, 1, myObstacle 70,1.0,0.07,-0.04,1.01,0.78,7.44,0.1,0.0,7.32,0.0,0.0,6.54,0.03,0.04 
132.395000, 1, myObstacle 70,1.0,0.07,-0.04,1.01,0.73,7.44,0.1,0.0,7.32,0.0,0.0,6.59,0.03,0.04 
134.771000, 1, myObstacle 52,0.66,0.07,-0.04,0.66,0.71,7.47,0.1,0.0,6.19,0.0,-0.0,6.9,0.03,0.04 
135.064000, 1, myObstacle 52,0.66,0.07,-0.04,0.66,0.75,7.47,0.1,0.0,6.19,0.0,-0.0,6.93,0.03,0.04 
135.360000, 1, myObstacle 52,0.66,0.07,-0.04,0.66,0.78,7.47,0.1,0.0,6.19,0.0,-0.0,6.97,0.03,0.04 
135.549000, 1, myObstacle 52,0.66,0.07,-0.04,0.66,0.81,7.47,0.1,0.0,6.19,0.0,-0.0,7.0,0.03,0.04 
139.443000, 0, Target target1 ,,,,,1.5,,,,9.0,0.0,0.0,7.5,0.03,0.04 
139.625000, 1, myObstacle 52,0.61,0.06,-0.04,0.61,1.34,8.06,0.1,0.0,6.19,0.0,-0.0,7.53,0.03,0.04 
139.807000, 1, myObstacle 52,0.61,0.06,-0.04,0.61,1.36,8.06,0.1,0.0,6.19,0.0,-0.0,7.55,0.03,0.04 
140.147000, 1, myObstacle 52,0.61,0.06,-0.04,0.61,1.41,8.06,0.1,0.0,6.19,0.0,-0.0,7.59,0.03,0.04 
140.441000, 1, myObstacle 52,0.61,0.06,-0.04,0.61,1.44,8.06,0.1,0.0,6.19,0.0,-0.0,7.63,0.03,0.04 
