 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
79.372000, 0, Obstacle 52 ,,,,,1.5,,,,1.95,-0.0,0.0,0.45,0.0,0.04 
86.743000, 1, myObstacle 52,0.72,0.1,-0.04,0.72,0.54,2.06,0.1,0.0,1.95,-0.0,0.0,1.41,0.0,0.04 
86.932000, 1, myObstacle 52,0.72,0.1,-0.04,0.72,0.52,2.06,0.1,0.0,1.95,-0.0,0.0,1.43,0.0,0.04 
87.180000, 1, myObstacle 52,0.72,0.1,-0.04,0.72,0.49,2.08,0.1,0.0,1.95,-0.0,0.0,1.46,0.0,0.04 
87.307000, 1, myObstacle 20,0.69,0.1,-0.04,0.7,3.23,2.07,0.1,0.0,4.71,-0.0,0.0,1.48,0.0,0.04 
87.549000, 1, myObstacle 52,0.67,0.1,-0.04,0.68,0.44,3.91,0.11,0.0,1.95,-0.0,0.0,1.51,0.0,0.04 
87.627000, 1, myObstacle 20,0.69,0.1,-0.04,0.7,3.19,2.07,0.1,0.0,4.71,-0.0,0.0,1.52,0.0,0.04 
87.899000, 1, myObstacle 20,0.69,0.1,-0.04,0.7,3.15,2.07,0.1,0.0,4.71,-0.0,0.0,1.56,0.0,0.04 
88.305000, 0, Obstacle 18 ,,,,,1.5,,,,3.11,-0.0,0.0,1.61,0.0,0.04 
88.451000, 1, myObstacle 52,0.6,0.04,-0.04,0.6,0.32,2.15,0.05,0.0,1.95,-0.0,0.0,1.63,0.0,0.04 
88.720000, 1, myObstacle 52,0.6,0.04,-0.04,0.6,0.29,2.15,0.05,0.0,1.95,-0.0,0.0,1.67,0.01,0.04 
89.023000, 1, myObstacle 52,0.6,0.04,-0.04,0.6,0.25,2.15,0.05,0.0,1.95,-0.0,0.0,1.7,0.01,0.04 
93.374000, 0, Obstacle 70 ,,,,,1.5,,,,3.77,0.0,0.0,2.27,0.01,0.04 
97.541000, 0, Obstacle 17 ,,,,,1.5,,,,4.31,-0.0,0.0,2.81,0.01,0.04 
97.572000, 1, myObstacle 70,1.15,0.09,-0.04,1.16,0.96,3.88,0.1,0.0,3.77,0.0,0.0,2.81,0.01,0.04 
97.848000, 1, myObstacle 70,1.15,0.09,-0.04,1.16,0.92,3.87,0.1,0.0,3.77,0.0,0.0,2.85,0.01,0.04 
98.124000, 1, myObstacle 70,1.04,0.09,-0.03,1.16,0.88,3.87,0.1,0.0,3.77,0.0,0.0,2.89,0.01,0.04 
98.333000, 1, myObstacle 70,1.04,0.09,-0.03,1.04,0.86,3.88,0.1,0.0,3.77,0.0,0.0,2.91,0.01,0.04 
98.559000, 1, myObstacle 70,1.04,0.09,-0.03,1.04,0.83,3.88,0.1,0.0,3.77,0.0,0.0,2.94,0.01,0.04 
98.841000, 1, myObstacle 70,0.98,0.09,-0.04,0.98,0.79,3.88,0.1,0.0,3.77,0.0,0.0,2.98,0.01,0.04 
99.063000, 1, myObstacle 70,0.98,0.09,-0.04,0.98,0.76,3.88,0.1,0.0,3.77,0.0,0.0,3.01,0.01,0.04 
99.349000, 1, myObstacle 70,0.91,0.09,-0.04,0.92,0.73,3.88,0.1,0.0,3.77,0.0,0.0,3.05,0.01,0.04 
99.618000, 1, myObstacle 70,0.91,0.09,-0.04,0.92,0.69,3.88,0.1,0.0,3.77,0.0,0.0,3.08,0.01,0.04 
99.890000, 1, myObstacle 70,0.83,0.09,-0.04,0.84,0.65,3.88,0.1,0.0,3.77,0.0,0.0,3.12,0.01,0.04 
100.052000, 1, myObstacle 70,0.83,0.09,-0.04,0.84,0.63,3.88,0.1,0.0,3.77,0.0,0.0,3.14,0.01,0.04 
100.316000, 1, myObstacle 70,0.83,0.09,-0.04,0.84,0.6,3.88,0.1,0.0,3.77,0.0,0.0,3.17,0.01,0.04 
