 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
78.820000, 0, Obstacle 52 ,,,,,1.5,,,,1.95,0.0,0.0,0.45,0.0,0.04 
83.063000, 1, myObstacle 52,1.43,0.13,-0.1,1.44,0.95,2.35,0.13,-0.06,1.95,0.0,0.0,1.0,0.0,0.04 
83.178000, 1, myObstacle 16,1.11,0.1,-0.03,1.12,6.9,2.05,0.1,0.01,7.92,0.0,0.0,1.02,0.0,0.04 
83.482000, 1, myObstacle 52,1.06,0.1,-0.04,1.44,0.89,2.06,0.1,0.0,1.95,0.0,0.0,1.06,0.0,0.04 
83.585000, 1, myObstacle 16,1.11,0.1,-0.03,1.12,6.85,2.06,0.1,0.0,7.92,0.0,0.0,1.07,0.0,0.04 
83.854000, 1, myObstacle 52,1.06,0.1,-0.04,1.07,0.85,2.06,0.11,0.0,1.95,0.0,0.0,1.1,0.0,0.04 
84.004000, 1, myObstacle 16,1.11,0.1,-0.03,1.12,6.8,2.06,0.1,0.0,7.92,0.0,0.0,1.12,0.0,0.04 
84.229000, 1, myObstacle 52,0.97,0.1,-0.04,0.98,0.8,2.06,0.1,0.0,1.95,0.0,0.0,1.15,0.0,0.04 
84.424000, 1, myObstacle 52,0.97,0.1,-0.04,0.98,0.77,2.06,0.1,0.0,1.95,0.0,0.0,1.18,0.0,0.04 
84.677000, 1, myObstacle 52,0.9,0.1,-0.04,0.98,0.74,2.06,0.1,0.0,1.95,0.0,0.0,1.21,0.0,0.04 
85.017000, 1, myObstacle 52,0.9,0.1,-0.04,0.91,0.7,2.06,0.1,0.0,1.95,0.0,0.0,1.25,0.0,0.04 
85.331000, 1, myObstacle 52,0.83,0.1,-0.04,0.84,0.66,2.06,0.1,0.0,1.95,0.0,0.0,1.3,0.0,0.04 
85.565000, 1, myObstacle 52,0.83,0.1,-0.04,0.84,0.62,2.06,0.1,0.0,1.95,0.0,0.0,1.33,0.0,0.04 
85.649000, 1, myObstacle 16,0.79,0.1,-0.04,0.79,6.58,2.06,0.1,0.0,7.92,0.0,0.0,1.34,0.0,0.04 
85.923000, 1, myObstacle 52,0.75,0.1,-0.04,0.76,0.58,2.06,0.1,0.0,1.95,0.0,0.0,1.37,0.0,0.04 
86.070000, 1, myObstacle 16,0.79,0.1,-0.04,0.79,6.53,2.06,0.1,0.0,7.92,0.0,0.0,1.39,0.0,0.04 
86.343000, 1, myObstacle 52,0.71,0.1,-0.04,0.71,0.52,2.07,0.1,0.0,1.95,0.0,0.0,1.43,0.0,0.04 
86.460000, 1, myObstacle 16,0.79,0.1,-0.04,0.79,6.48,2.06,0.1,0.0,7.92,0.0,0.0,1.44,0.0,0.04 
86.629000, 1, myObstacle 52,0.71,0.1,-0.04,0.71,0.49,2.08,0.1,0.0,1.95,0.0,0.0,1.46,0.0,0.04 
86.853000, 1, myObstacle 52,0.66,0.1,-0.04,0.67,0.46,2.09,0.1,0.0,1.95,0.0,0.0,1.49,0.0,0.04 
87.064000, 1, myObstacle 52,0.66,0.1,-0.04,0.67,0.43,2.09,0.1,0.0,1.95,0.0,0.0,1.52,0.0,0.04 
87.292000, 1, myObstacle 52,0.66,0.1,-0.04,0.67,0.4,2.09,0.1,0.0,1.95,0.0,0.0,1.55,0.0,0.04 
87.592000, 1, myObstacle 52,0.66,0.1,-0.04,0.67,0.36,2.09,0.1,0.0,1.95,0.0,0.0,1.59,0.0,0.04 
87.758000, 0, Obstacle 18 ,,,,,1.5,,,,3.11,0.0,0.0,1.61,0.0,0.04 
92.832000, 0, Obstacle 70 ,,,,,1.5,,,,3.77,0.0,0.0,2.27,0.01,0.04 
96.976000, 0, Obstacle 17 ,,,,,1.5,,,,4.31,-0.0,0.0,2.81,0.01,0.04 
99.258000, 1, myObstacle 70,1.41,0.09,-0.04,1.41,0.66,4.43,0.1,0.0,3.77,0.0,0.0,3.11,0.01,0.04 
99.411000, 1, myObstacle 70,1.41,0.09,-0.04,1.41,0.64,4.43,0.1,0.0,3.77,0.0,0.0,3.13,0.01,0.04 
99.547000, 1, myObstacle 70,1.41,0.09,-0.04,1.41,0.63,4.43,0.1,0.0,3.77,0.0,0.0,3.14,0.01,0.04 
99.709000, 1, myObstacle 70,1.41,0.09,-0.04,1.41,0.61,4.43,0.1,0.0,3.77,0.0,0.0,3.16,0.01,0.04 
99.931000, 1, myObstacle 70,1.41,0.09,-0.04,1.41,0.58,4.43,0.1,0.0,3.77,0.0,0.0,3.19,0.01,0.04 
100.064000, 0, Obstacle 20 ,,,,,1.5,,,,4.71,-0.0,0.0,3.21,0.01,0.04 
103.834000, 1, myObstacle 20,1.17,0.09,-0.05,1.17,1.01,4.82,0.1,0.0,4.71,-0.0,0.0,3.7,0.01,0.04 
104.134000, 1, myObstacle 20,1.17,0.09,-0.05,1.17,0.97,4.83,0.1,0.0,4.71,-0.0,0.0,3.74,0.01,0.04 
104.297000, 1, myObstacle 20,1.13,0.09,-0.04,1.14,0.95,4.81,0.1,0.0,4.71,-0.0,0.0,3.76,0.01,0.04 
