 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
84.986000, 0, Obstacle 52 ,,,,,1.5,,,,1.95,-0.0,0.0,0.45,0.0,0.04 
86.628000, 1, myObstacle 52,1.46,0.1,-0.03,1.47,1.29,2.07,0.1,0.0,1.95,-0.0,0.0,0.67,0.0,0.04 
86.865000, 1, myObstacle 52,1.46,0.1,-0.03,1.47,1.25,2.08,0.1,0.0,1.95,-0.0,0.0,0.7,0.0,0.04 
86.963000, 1, myObstacle 16,1.43,0.1,-0.03,1.43,7.21,2.05,0.1,0.0,7.92,-0.0,0.0,0.71,0.0,0.04 
87.163000, 1, myObstacle 52,1.37,0.1,-0.04,1.47,1.22,2.06,0.1,0.0,1.95,-0.0,0.0,0.74,0.0,0.04 
87.228000, 1, myObstacle 16,1.43,0.1,-0.03,1.43,7.18,2.06,0.1,0.0,7.92,-0.0,0.0,0.74,0.0,0.04 
87.419000, 1, myObstacle 52,1.37,0.1,-0.04,1.37,1.18,2.05,0.1,0.0,1.95,-0.0,0.0,0.77,0.0,0.04 
87.541000, 1, myObstacle 16,1.43,0.1,-0.03,1.43,7.14,2.06,0.1,0.0,7.92,-0.0,0.0,0.78,0.0,0.04 
87.736000, 1, myObstacle 52,1.31,0.1,-0.04,1.37,1.14,2.06,0.1,0.0,1.95,-0.0,0.0,0.81,0.0,0.04 
87.962000, 1, myObstacle 52,1.31,0.1,-0.04,1.31,1.11,2.06,0.1,0.0,1.95,-0.0,0.0,0.84,0.0,0.04 
88.185000, 1, myObstacle 52,1.31,0.1,-0.04,1.31,1.08,2.05,0.1,0.0,1.95,-0.0,0.0,0.87,0.0,0.04 
88.436000, 1, myObstacle 52,1.31,0.1,-0.04,1.31,1.05,2.05,0.1,0.0,1.95,-0.0,0.0,0.9,0.0,0.04 
88.526000, 1, myObstacle 16,1.25,0.09,-0.04,1.25,7.01,2.06,0.1,0.0,7.92,-0.0,0.0,0.91,0.0,0.04 
88.731000, 1, myObstacle 52,1.22,0.1,-0.04,1.23,1.01,2.06,0.1,0.0,1.95,-0.0,0.0,0.94,0.0,0.04 
88.821000, 1, myObstacle 16,1.25,0.09,-0.04,1.25,6.97,2.06,0.1,0.0,7.92,-0.0,0.0,0.95,0.0,0.04 
89.042000, 1, myObstacle 52,1.12,0.09,-0.03,1.23,0.97,2.05,0.1,0.0,1.95,-0.0,0.0,0.98,0.0,0.04 
89.157000, 1, myObstacle 16,1.13,0.1,-0.04,1.25,6.93,2.07,0.1,0.0,7.92,-0.0,0.0,0.99,0.0,0.04 
89.436000, 1, myObstacle 52,1.12,0.09,-0.03,1.13,0.92,2.06,0.1,0.0,1.95,-0.0,0.0,1.03,0.0,0.04 
89.504000, 1, myObstacle 16,1.13,0.1,-0.04,1.13,6.88,2.06,0.1,0.0,7.92,-0.0,0.0,1.04,0.0,0.04 
89.697000, 1, myObstacle 52,1.06,0.1,-0.04,1.13,0.89,2.07,0.1,0.0,1.95,-0.0,0.0,1.06,0.0,0.04 
