 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
79.568000, 0, Obstacle 52 ,,,,,1.5,,,,1.95,-0.0,0.0,0.45,0.0,0.04 
86.761000, 1, myObstacle 52,0.75,0.1,-0.04,0.76,0.57,2.05,0.1,0.0,1.95,-0.0,0.0,1.38,0.0,0.04 
86.968000, 1, myObstacle 52,0.75,0.1,-0.04,0.76,0.54,2.05,0.1,0.0,1.95,-0.0,0.0,1.41,0.0,0.04 
87.218000, 1, myObstacle 52,0.69,0.1,-0.04,0.7,0.51,2.07,0.1,0.0,1.95,-0.0,0.0,1.44,0.0,0.04 
87.444000, 1, myObstacle 52,0.69,0.1,-0.04,0.7,0.48,2.08,0.1,0.0,1.95,-0.0,0.0,1.47,0.0,0.04 
87.722000, 1, myObstacle 52,0.69,0.1,-0.04,0.7,0.44,3.22,0.1,0.01,1.95,-0.0,0.0,1.51,0.0,0.04 
88.460000, 1, myObstacle 59,0.6,0.1,-0.04,0.61,5.48,2.15,0.1,0.0,7.09,0.0,0.0,1.61,0.0,0.04 
88.706000, 1, myObstacle 59,0.6,0.1,-0.04,0.61,5.45,2.15,0.1,0.0,7.09,0.0,0.0,1.64,0.0,0.04 
88.495000, 0, Obstacle 18 ,,,,,1.5,,,,3.11,0.0,0.0,1.61,0.0,0.04 
88.917000, 1, myObstacle 59,0.6,0.1,-0.04,0.61,5.42,2.15,0.1,0.0,7.09,0.0,0.0,1.67,0.0,0.04 
89.198000, 1, myObstacle 59,0.6,0.1,-0.04,0.61,5.39,2.15,0.1,0.0,7.09,0.0,0.0,1.7,0.0,0.04 
89.408000, 1, myObstacle 59,0.6,0.1,-0.04,0.61,5.36,2.15,0.1,0.0,7.09,0.0,0.0,1.73,0.0,0.04 
93.567000, 0, Obstacle 70 ,,,,,1.5,,,,3.77,-0.0,0.0,2.27,0.01,0.04 
97.724000, 0, Obstacle 17 ,,,,,1.5,,,,4.31,0.0,0.0,2.81,0.01,0.04 
100.816000, 0, Obstacle 20 ,,,,,1.5,,,,4.71,0.0,0.0,3.21,0.01,0.04 
105.115000, 0, Obstacle 19 ,,,,,1.5,,,,5.27,0.0,0.0,3.77,0.01,0.04 
107.958000, 1, myObstacle 20,1.34,0.16,-0.21,1.37,0.57,4.82,0.1,0.0,4.71,0.0,0.0,4.14,0.01,0.04 
108.254000, 1, myObstacle 20,1.34,0.16,-0.21,1.37,0.53,4.82,0.1,0.0,4.71,0.0,0.0,4.18,0.01,0.04 
108.552000, 1, myObstacle 52,1.27,0.09,-0.03,1.27,2.27,5.39,0.1,0.0,1.95,-0.0,0.0,4.22,0.01,0.04 
108.627000, 1, myObstacle 20,0.68,0.09,-0.04,0.69,0.49,4.83,0.1,0.0,4.71,0.0,0.0,4.23,0.01,0.04 
108.922000, 1, myObstacle 52,2.0,0.08,-0.03,1.27,2.31,6.22,0.1,0.0,1.95,-0.0,0.0,4.26,0.01,0.04 
109.049000, 1, myObstacle 20,0.68,0.09,-0.04,0.69,0.43,4.83,0.1,0.0,4.71,0.0,0.0,4.28,0.01,0.04 
109.286000, 1, myObstacle 20,0.68,0.09,-0.04,0.69,0.4,4.83,0.1,0.0,4.71,0.0,0.0,4.31,0.01,0.04 
109.832000, 1, myObstacle 52,0.6,0.09,-0.04,0.61,2.43,4.91,0.1,0.0,1.95,-0.0,0.0,4.38,0.01,0.04 
110.115000, 1, myObstacle 52,0.6,0.09,-0.04,0.61,2.47,4.91,0.1,0.0,1.95,-0.0,0.0,4.42,0.01,0.04 
110.263000, 1, myObstacle 20,1.06,0.09,-0.04,1.06,0.27,5.4,0.1,0.0,4.71,0.0,0.0,4.44,0.01,0.04 
110.516000, 1, myObstacle 52,0.6,0.09,-0.04,0.61,2.52,4.91,0.1,0.0,1.95,-0.0,0.0,4.47,0.01,0.04 
110.616000, 1, myObstacle 20,0.94,0.09,-0.03,1.06,0.23,5.37,0.1,0.0,4.71,0.0,0.0,4.48,0.01,0.04 
110.878000, 1, myObstacle 20,0.94,0.09,-0.03,0.94,0.2,5.39,0.1,0.0,4.71,0.0,0.0,4.52,0.01,0.04 
111.128000, 1, myObstacle 20,0.94,0.09,-0.03,0.94,0.16,5.39,0.1,0.0,4.71,0.0,0.0,4.55,0.01,0.04 
111.276000, 0, Obstacle 21 ,,,,,1.5,,,,6.07,-0.0,0.0,4.57,0.01,0.04 
111.308000, 1, myObstacle 20,0.94,0.09,-0.03,0.94,0.14,5.39,0.1,0.0,4.71,0.0,0.0,4.58,0.01,0.04 
111.515000, 1, myObstacle 20,0.94,0.09,-0.03,0.94,0.12,6.49,0.1,0.0,4.71,0.0,0.0,4.6,0.01,0.04 
113.577000, 0, Obstacle 73 ,,,,,1.5,,,,6.37,-0.0,0.0,4.87,0.02,0.04 
119.123000, 0, Obstacle 59 ,,,,,1.5,,,,7.09,0.0,0.0,5.59,0.02,0.04 
120.851000, 1, myObstacle 73,0.72,0.08,-0.03,0.72,0.56,6.48,0.1,0.0,6.37,-0.0,0.0,5.82,0.02,0.04 
121.057000, 1, myObstacle 73,0.72,0.08,-0.03,0.72,0.53,6.48,0.1,0.0,6.37,-0.0,0.0,5.84,0.02,0.04 
121.247000, 1, myObstacle 73,0.72,0.08,-0.03,0.72,0.51,6.49,0.1,0.0,6.37,-0.0,0.0,5.87,0.02,0.04 
121.492000, 1, myObstacle 59,1.4,0.08,-0.04,1.4,1.19,7.21,0.11,0.0,7.09,0.0,0.0,5.9,0.02,0.04 
121.570000, 1, myObstacle 73,0.72,0.08,-0.03,0.72,0.46,6.49,0.1,0.0,6.37,-0.0,0.0,5.91,0.02,0.04 
121.826000, 1, myObstacle 59,1.4,0.08,-0.04,1.4,1.15,7.21,0.11,0.0,7.09,0.0,0.0,5.94,0.02,0.04 
122.055000, 1, myObstacle 59,1.4,0.08,-0.04,1.4,1.12,7.21,0.11,0.0,7.09,0.0,0.0,5.97,0.02,0.04 
122.317000, 1, myObstacle 59,1.27,0.08,-0.03,1.27,1.08,7.2,0.1,0.0,7.09,0.0,0.0,6.01,0.02,0.04 
122.603000, 1, myObstacle 59,1.27,0.08,-0.03,1.27,1.05,8.02,0.1,0.01,7.09,0.0,0.0,6.04,0.02,0.04 
122.840000, 1, myObstacle 59,1.27,0.08,-0.03,1.27,1.02,7.2,0.1,0.0,7.09,0.0,0.0,6.07,0.02,0.04 
123.042000, 1, myObstacle 59,1.16,0.08,-0.03,1.27,0.99,7.2,0.1,0.0,7.09,0.0,0.0,6.1,0.02,0.04 
123.216000, 1, myObstacle 59,1.16,0.08,-0.03,1.16,0.97,7.23,0.1,0.0,7.09,0.0,0.0,6.12,0.02,0.04 
123.383000, 1, myObstacle 59,1.16,0.08,-0.03,1.16,0.95,7.23,0.1,0.0,7.09,0.0,0.0,6.14,0.02,0.04 
