 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
78.624000, 0, Obstacle 52 ,,,,,1.5,,,,1.95,0.0,0.0,0.45,0.0,0.04 
80.436000, 1, myObstacle 52,1.41,0.1,-0.03,1.41,1.26,2.03,0.1,0.01,1.95,0.0,0.0,0.69,0.0,0.04 
80.615000, 1, myObstacle 52,1.41,0.1,-0.03,1.41,1.24,2.03,0.1,0.01,1.95,0.0,0.0,0.71,0.0,0.04 
80.864000, 1, myObstacle 52,1.41,0.1,-0.03,1.41,1.21,2.03,0.1,0.01,1.95,0.0,0.0,0.74,0.0,0.04 
81.089000, 1, myObstacle 52,1.41,0.1,-0.03,1.41,1.18,2.03,0.1,0.01,1.95,0.0,0.0,0.77,0.0,0.04 
81.344000, 1, myObstacle 52,1.33,0.1,-0.03,1.41,1.15,2.04,0.1,0.01,1.95,0.0,0.0,0.8,0.0,0.04 
81.572000, 1, myObstacle 52,1.33,0.1,-0.03,1.33,1.12,2.03,0.1,0.01,1.95,0.0,0.0,0.83,0.0,0.04 
81.843000, 1, myObstacle 52,1.22,0.1,-0.03,1.33,1.08,2.03,0.1,0.01,1.95,0.0,0.0,0.87,0.0,0.04 
82.100000, 1, myObstacle 52,1.22,0.1,-0.03,1.22,1.05,2.03,0.1,0.01,1.95,0.0,0.0,0.9,0.0,0.04 
82.342000, 1, myObstacle 52,1.22,0.1,-0.03,1.22,1.02,2.03,0.1,0.01,1.95,0.0,0.0,0.93,0.0,0.04 
82.450000, 1, myObstacle 20,1.2,0.1,-0.03,1.21,3.76,2.07,0.1,0.01,4.71,0.0,0.0,0.95,0.0,0.04 
82.777000, 1, myObstacle 52,1.22,0.1,-0.03,1.22,0.96,2.03,0.1,0.01,1.95,0.0,0.0,0.99,0.0,0.04 
82.871000, 1, myObstacle 20,1.2,0.1,-0.03,1.21,3.71,2.07,0.1,0.01,4.71,0.0,0.0,1.0,0.0,0.04 
83.086000, 1, myObstacle 20,1.2,0.1,-0.03,1.21,3.68,2.07,0.1,0.01,4.71,0.0,0.0,1.03,0.0,0.04 
83.467000, 1, myObstacle 52,1.04,0.1,-0.03,1.05,0.87,2.06,0.1,0.0,1.95,0.0,0.0,1.08,0.0,0.04 
83.729000, 1, myObstacle 52,1.04,0.1,-0.03,1.05,0.84,2.05,0.1,0.0,1.95,0.0,0.0,1.11,0.0,0.04 
84.056000, 1, myObstacle 52,1.04,0.1,-0.03,1.05,0.79,2.05,0.1,0.0,1.95,0.0,0.0,1.16,0.0,0.04 
84.300000, 1, myObstacle 52,1.04,0.1,-0.03,1.05,0.76,2.05,0.1,0.0,1.95,0.0,0.0,1.19,0.0,0.04 
85.089000, 1, myObstacle 52,0.83,0.1,-0.03,0.84,0.66,2.05,0.1,0.0,1.95,0.0,0.0,1.29,0.0,0.04 
85.360000, 1, myObstacle 52,0.79,0.1,-0.04,0.84,0.62,2.06,0.1,0.0,1.95,0.0,0.0,1.33,0.0,0.04 
85.582000, 1, myObstacle 52,0.79,0.1,-0.04,0.79,0.6,2.06,0.1,0.0,1.95,0.0,0.0,1.35,0.0,0.04 
85.836000, 1, myObstacle 52,0.79,0.1,-0.04,0.79,0.56,2.05,0.1,0.0,1.95,0.0,0.0,1.39,0.0,0.04 
86.044000, 1, myObstacle 52,0.71,0.1,-0.04,0.72,0.54,2.06,0.1,0.0,1.95,0.0,0.0,1.41,0.0,0.04 
86.263000, 1, myObstacle 52,0.71,0.1,-0.04,0.72,0.51,2.08,0.1,0.0,1.95,0.0,0.0,1.44,0.0,0.04 
86.483000, 1, myObstacle 52,0.67,0.1,-0.04,0.72,0.48,2.09,0.1,0.0,1.95,0.0,0.0,1.47,0.0,0.04 
86.697000, 1, myObstacle 52,0.67,0.1,-0.04,0.67,0.45,3.2,0.12,0.0,1.95,0.0,0.0,1.5,0.0,0.04 
86.911000, 1, myObstacle 52,0.67,0.1,-0.04,0.67,0.42,3.2,0.12,0.0,1.95,0.0,0.0,1.53,0.0,0.04 
87.151000, 1, myObstacle 52,0.67,0.1,-0.04,0.67,0.39,3.2,0.12,0.0,1.95,0.0,0.0,1.56,0.0,0.04 
87.365000, 1, myObstacle 52,0.67,0.1,-0.04,0.67,0.36,3.2,0.12,0.0,1.95,0.0,0.0,1.59,0.0,0.04 
87.543000, 0, Obstacle 18 ,,,,,1.5,,,,3.11,-0.0,0.0,1.61,0.0,0.04 
92.621000, 0, Obstacle 70 ,,,,,1.5,,,,3.77,0.0,0.0,2.27,0.0,0.04 
93.491000, 1, myObstacle 18,0.9,0.09,-0.03,0.9,0.73,3.21,0.1,0.0,3.11,-0.0,0.0,2.38,0.0,0.04 
93.752000, 1, myObstacle 18,0.9,0.09,-0.03,0.9,0.69,3.22,0.1,0.0,3.11,-0.0,0.0,2.42,0.0,0.04 
94.018000, 1, myObstacle 18,0.9,0.09,-0.03,0.9,0.66,3.22,0.1,0.0,3.11,-0.0,0.0,2.45,0.0,0.04 
94.195000, 1, myObstacle 18,0.8,0.1,-0.04,0.81,0.64,3.21,0.11,0.0,3.11,-0.0,0.0,2.48,0.0,0.04 
94.425000, 1, myObstacle 18,0.8,0.1,-0.04,0.81,0.61,3.21,0.11,0.0,3.11,-0.0,0.0,2.51,0.0,0.04 
94.708000, 1, myObstacle 18,0.8,0.1,-0.04,0.81,0.57,3.21,0.11,0.0,3.11,-0.0,0.0,2.54,0.0,0.04 
94.981000, 1, myObstacle 18,0.71,0.1,-0.04,0.72,0.53,3.22,0.1,0.0,3.11,-0.0,0.0,2.58,0.0,0.04 
95.198000, 1, myObstacle 18,0.71,0.1,-0.04,0.72,0.51,3.23,0.1,0.0,3.11,-0.0,0.0,2.61,0.01,0.04 
