 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
56.549000, 0, Obstacle 52 ,,,,,1.25,,,,1.25,-0.0,0.0,0.0,0.0,0.1 
76.026000, 0, Obstacle 19 ,,,,,1.5,,,,1.63,-0.0,0.0,0.13,0.0,0.04 
76.276000, 1, myObstacle 52,1.25,0.1,-0.03,1.26,1.09,1.35,0.1,0.01,1.25,0.0,0.0,0.16,0.0,0.04 
76.504000, 1, myObstacle 52,1.25,0.1,-0.03,1.26,1.06,1.34,0.1,0.01,1.25,0.0,0.0,0.19,0.0,0.04 
76.778000, 1, myObstacle 52,1.17,0.1,-0.03,1.26,1.02,1.35,0.1,0.01,1.25,0.0,0.0,0.23,0.0,0.04 
77.026000, 1, myObstacle 52,1.17,0.1,-0.03,1.17,0.99,1.36,0.1,0.0,1.25,0.0,0.0,0.26,0.0,0.04 
77.257000, 1, myObstacle 52,1.17,0.1,-0.03,1.17,0.96,1.36,0.1,0.0,1.25,0.0,0.0,0.29,0.0,0.04 
77.452000, 1, myObstacle 52,1.1,0.1,-0.04,1.1,0.93,1.36,0.11,0.0,1.25,0.0,0.0,0.32,0.0,0.04 
77.641000, 0, Obstacle 21 ,,,,,1.5,,,,1.84,0.0,0.0,0.34,0.0,0.04 
77.719000, 1, myObstacle 52,1.1,0.1,-0.04,1.1,0.9,1.35,0.1,0.0,1.25,0.0,0.0,0.35,0.0,0.04 
77.912000, 1, myObstacle 52,1.1,0.1,-0.04,1.1,0.88,1.35,0.1,0.0,1.25,0.0,0.0,0.37,0.0,0.04 
78.211000, 1, myObstacle 52,1.0,0.1,-0.03,1.01,0.84,1.35,0.1,0.0,1.25,0.0,0.0,0.41,0.0,0.04 
78.446000, 1, myObstacle 52,1.0,0.1,-0.03,1.01,0.81,1.35,0.1,0.0,1.25,0.0,0.0,0.44,0.0,0.04 
79.181000, 1, myObstacle 52,0.88,0.1,-0.04,0.89,0.71,1.35,0.1,0.0,1.25,0.0,0.0,0.54,0.0,0.04 
79.388000, 1, myObstacle 52,0.88,0.1,-0.04,0.89,0.68,1.34,0.1,0.0,1.25,0.0,0.0,0.57,0.0,0.04 
