Density,11,41,14,44
0.0833333333333,0.658461538462,0.528571428571,0.674242424242,0.598529411765
0.111111111111,0.609523809524,0.513953488372,0.631111111111,0.551111111111
0.166666666667,0.658461538462,0.528571428571,0.674242424242,0.598529411765
0.222222222222,0.609523809524,0.513953488372,0.631111111111,0.551111111111
0.25,0.658461538462,0.528571428571,0.674242424242,0.598529411765
0.333333333333,0.645264847512,0.524469820555,0.66214953271,0.585518292683
0.416666666667,0.658461538462,0.528571428571,0.674242424242,0.598529411765
0.444444444444,0.609523809524,0.513953488372,0.631111111111,0.551111111111
0.5,0.658461538462,0.528571428571,0.674242424242,0.598529411765
0.555555555556,0.609523809524,0.513953488372,0.631111111111,0.551111111111
0.583333333333,0.658461538462,0.528571428571,0.674242424243,0.598529411765
0.666666666667,0.621711366539,0.517446270544,0.641425120773,0.562709832134
0.75,0.658461538462,0.528571428571,0.674242424243,0.598529411765
0.777777777778,0.609523809524,0.513953488372,0.631111111111,0.551111111111
0.833333333333,0.658461538462,0.528571428571,0.674242424242,0.598529411765
0.888888888889,0.609523809524,0.513953488372,0.631111111111,0.551111111111
1.0,0.609523809524,0.513953488372,0.631111111111,0.551111111111
1.11111111111,0.609523809524,0.513953488372,0.631111111111,0.551111111111
