Density,11,41,14,44
0.25,0.644444444444,0.4375,0.688888888889,0.6875
0.333333333333,0.683333333333,0.515625,0.5625,0.7
0.416666666667,0.6625,0.538461538462,0.7375,0.575
0.5,0.604166666667,0.375,0.628205128205,0.525641025641
0.583333333333,0.623376623377,0.614285714286,0.595238095238,0.625
0.888888888889,0.635416666667,0.516666666667,0.580357142857,0.575
1.0,0.626984126984,0.410256410256,0.666666666667,0.563492063492
1.11111111111,0.60625,0.593333333333,0.64375,0.51875
