 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
80.106000, 0, Obstacle 18 ,,,,,1.5,,,,2.0,0.0,0.0,0.5,0.0,0.04 
81.845000, 1, myObstacle 52,1.43,0.1,-0.03,1.44,8.0,2.09,0.1,0.0,8.73,-0.0,0.0,0.73,0.0,0.04 
82.152000, 1, myObstacle 52,1.43,0.1,-0.03,1.44,7.96,2.09,0.1,0.0,8.73,-0.0,0.0,0.77,0.0,0.04 
82.236000, 1, myObstacle 20,1.39,0.09,-0.03,1.39,5.74,2.44,0.11,0.0,6.52,0.0,0.0,0.78,0.0,0.04 
82.520000, 1, myObstacle 20,1.39,0.09,-0.03,1.39,5.71,2.1,0.1,0.0,6.52,0.0,0.0,0.81,0.0,0.04 
82.655000, 0, Obstacle 59 ,,,,,1.5,,,,2.33,-0.0,0.0,0.83,0.0,0.04 
82.769000, 1, myObstacle 20,1.36,0.1,-0.04,1.36,5.67,2.13,0.1,0.0,6.52,0.0,0.0,0.85,0.0,0.04 
83.035000, 1, myObstacle 20,1.36,0.1,-0.04,1.36,5.64,2.13,0.1,0.0,6.52,0.0,0.0,0.88,0.0,0.04 
83.303000, 1, myObstacle 20,1.36,0.1,-0.04,1.36,5.61,2.13,0.1,0.0,6.52,0.0,0.0,0.91,0.0,0.04 
83.545000, 1, myObstacle 20,1.36,0.1,-0.04,1.36,5.57,2.13,0.1,0.0,6.52,0.0,0.0,0.95,0.0,0.04 
83.800000, 1, myObstacle 20,1.21,0.1,-0.04,1.21,5.54,2.1,0.1,0.0,6.52,0.0,0.0,0.98,0.0,0.04 
84.066000, 1, myObstacle 52,1.45,0.1,-0.03,1.46,7.72,2.41,0.1,0.01,8.73,-0.0,0.0,1.01,0.0,0.04 
84.168000, 1, myObstacle 20,1.21,0.1,-0.04,1.21,5.49,2.12,0.1,0.0,6.52,0.0,0.0,1.03,0.0,0.04 
84.480000, 1, myObstacle 52,1.45,0.1,-0.03,1.46,7.66,2.41,0.1,0.01,8.73,-0.0,0.0,1.07,0.0,0.04 
84.574000, 1, myObstacle 20,1.21,0.1,-0.04,1.21,5.44,2.12,0.1,0.0,6.52,0.0,0.0,1.08,0.0,0.04 
84.875000, 1, myObstacle 52,1.45,0.1,-0.03,1.46,7.61,2.41,0.1,0.01,8.73,-0.0,0.0,1.12,0.0,0.04 
85.161000, 1, myObstacle 18,1.0,0.1,-0.04,1.01,0.84,2.1,0.1,0.0,2.0,0.0,0.0,1.16,0.0,0.04 
85.407000, 1, myObstacle 18,1.0,0.1,-0.04,1.01,0.81,2.11,0.1,0.0,2.0,0.0,0.0,1.19,0.0,0.04 
85.618000, 1, myObstacle 18,0.94,0.1,-0.04,1.01,0.78,2.11,0.1,0.0,2.0,0.0,0.0,1.22,0.0,0.04 
85.880000, 1, myObstacle 18,0.94,0.1,-0.04,0.95,0.75,2.12,0.1,0.0,2.0,0.0,0.0,1.25,0.0,0.04 
86.110000, 1, myObstacle 18,0.87,0.1,-0.04,0.95,0.72,2.1,0.1,0.0,2.0,0.0,0.0,1.28,0.0,0.04 
