 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
85.741000, 0, Obstacle 18 ,,,,,1.5,,,,2.0,-0.0,0.0,0.5,0.0,0.04 
88.270000, 0, Obstacle 59 ,,,,,1.5,,,,2.33,0.0,0.0,0.83,0.0,0.04 
91.507000, 1, myObstacle 18,0.91,0.11,-0.03,0.92,0.75,2.1,0.1,0.0,2.0,-0.0,0.0,1.25,0.0,0.04 
91.771000, 1, myObstacle 18,0.91,0.11,-0.03,0.92,0.71,2.1,0.1,0.0,2.0,-0.0,0.0,1.29,0.0,0.04 
92.050000, 1, myObstacle 18,0.91,0.11,-0.03,0.92,0.68,2.1,0.1,0.0,2.0,-0.0,0.0,1.32,0.0,0.04 
92.309000, 1, myObstacle 18,0.91,0.11,-0.03,0.92,0.65,2.1,0.1,0.0,2.0,-0.0,0.0,1.36,0.0,0.04 
92.503000, 0, Obstacle 21 ,,,,,1.5,,,,2.88,-0.0,0.0,1.38,0.0,0.04 
92.995000, 1, myObstacle 18,0.72,0.11,-0.04,0.73,0.56,2.1,0.1,0.0,2.0,-0.0,0.0,1.45,0.0,0.04 
93.223000, 1, myObstacle 18,0.69,0.11,-0.04,0.73,0.53,2.12,0.1,0.0,2.0,-0.0,0.0,1.48,0.0,0.04 
93.441000, 1, myObstacle 18,0.69,0.11,-0.04,0.7,0.5,2.12,0.1,0.0,2.0,-0.0,0.0,1.5,0.0,0.04 
93.744000, 1, myObstacle 18,0.69,0.11,-0.04,0.7,0.46,2.98,0.1,0.01,2.0,-0.0,0.0,1.54,0.0,0.04 
94.034000, 1, myObstacle 70,0.66,0.11,-0.04,0.67,2.4,2.15,0.1,0.0,3.98,-0.0,0.0,1.58,-0.0,0.04 
94.103000, 1, myObstacle 18,0.69,0.11,-0.04,0.7,0.41,2.98,0.1,0.01,2.0,-0.0,0.0,1.59,-0.0,0.04 
94.429000, 1, myObstacle 70,0.66,0.11,-0.04,0.67,2.35,2.15,0.1,0.0,3.98,-0.0,0.0,1.63,-0.0,0.04 
94.706000, 1, myObstacle 70,0.66,0.11,-0.04,0.67,2.31,2.15,0.1,0.0,3.98,-0.0,0.0,1.67,-0.0,0.04 
95.207000, 1, myObstacle 59,0.79,0.11,-0.04,0.8,0.6,2.43,0.1,0.0,2.33,0.0,0.0,1.73,-0.0,0.04 
95.466000, 1, myObstacle 59,0.79,0.11,-0.04,0.8,0.56,2.43,0.1,0.0,2.33,0.0,0.0,1.77,-0.0,0.04 
95.704000, 1, myObstacle 59,0.7,0.12,-0.04,0.8,0.53,2.44,0.1,0.0,2.33,0.0,0.0,1.8,-0.0,0.04 
95.924000, 1, myObstacle 59,0.7,0.12,-0.04,0.71,0.51,2.46,0.1,0.0,2.33,0.0,0.0,1.83,-0.0,0.04 
96.141000, 1, myObstacle 59,0.7,0.12,-0.04,0.71,0.48,2.46,0.1,0.0,2.33,0.0,0.0,1.86,-0.0,0.04 
96.414000, 1, myObstacle 59,0.7,0.12,-0.04,0.71,0.44,2.46,0.1,0.0,2.33,0.0,0.0,1.89,-0.0,0.04 
