 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
84.879000, 0, Obstacle 18 ,,,,,1.5,,,,2.0,0.0,0.0,0.5,0.0,0.04 
87.417000, 0, Obstacle 59 ,,,,,1.5,,,,2.33,0.0,0.0,0.83,0.0,0.04 
88.423000, 1, myObstacle 18,1.23,0.1,-0.03,1.23,1.04,2.1,0.1,0.0,2.0,0.0,0.0,0.96,0.0,0.04 
88.669000, 1, myObstacle 18,1.23,0.1,-0.03,1.23,1.01,2.1,0.1,0.0,2.0,0.0,0.0,0.99,0.0,0.04 
88.858000, 1, myObstacle 59,1.44,0.09,-0.03,1.45,1.31,2.41,0.1,0.01,2.33,0.0,0.0,1.02,0.0,0.04 
88.956000, 1, myObstacle 18,1.23,0.1,-0.03,1.23,0.97,2.1,0.1,0.0,2.0,0.0,0.0,1.03,0.0,0.04 
89.211000, 1, myObstacle 59,1.44,0.09,-0.03,1.45,1.27,2.41,0.1,0.01,2.33,0.0,0.0,1.06,0.0,0.04 
89.466000, 1, myObstacle 59,1.39,0.1,-0.03,1.45,1.23,2.43,0.1,0.0,2.33,0.0,0.0,1.1,0.0,0.04 
89.706000, 1, myObstacle 59,1.39,0.1,-0.03,1.39,1.2,2.42,0.1,0.0,2.33,0.0,0.0,1.13,0.0,0.04 
89.923000, 1, myObstacle 52,1.37,0.1,-0.04,1.37,7.57,2.45,0.1,0.0,8.73,-0.0,0.0,1.16,0.0,0.04 
90.050000, 1, myObstacle 59,1.29,0.09,-0.03,1.39,1.16,2.42,0.1,0.01,2.33,0.0,0.0,1.17,0.0,0.04 
90.336000, 1, myObstacle 52,1.85,0.09,-0.04,1.37,7.52,3.0,0.11,0.0,8.73,-0.0,0.0,1.21,0.0,0.04 
90.436000, 1, myObstacle 59,1.29,0.09,-0.03,1.3,1.11,2.44,0.1,0.0,2.33,0.0,0.0,1.22,0.0,0.04 
90.694000, 1, myObstacle 59,1.26,0.09,-0.04,1.27,1.07,2.42,0.1,0.01,2.33,0.0,0.0,1.26,0.0,0.04 
90.964000, 1, myObstacle 59,1.26,0.09,-0.04,1.27,1.04,2.44,0.1,0.0,2.33,0.0,0.0,1.29,0.0,0.04 
91.229000, 1, myObstacle 59,1.18,0.09,-0.04,1.19,1.01,2.42,0.1,0.01,2.33,0.0,0.0,1.33,0.0,0.04 
91.541000, 1, myObstacle 59,1.13,0.09,-0.04,1.19,0.97,2.44,0.1,0.0,2.33,0.0,0.0,1.37,0.0,0.04 
91.647000, 0, Obstacle 21 ,,,,,1.5,,,,2.88,0.0,0.0,1.38,0.0,0.04 
91.814000, 1, myObstacle 59,1.13,0.09,-0.04,1.13,0.93,2.44,0.1,0.0,2.33,0.0,0.0,1.4,0.01,0.04 
92.101000, 1, myObstacle 59,1.05,0.09,-0.04,1.13,0.89,2.44,0.1,0.0,2.33,0.0,0.0,1.44,0.01,0.04 
92.192000, 1, myObstacle 18,0.76,0.1,-0.04,0.76,0.55,2.11,0.1,0.0,2.0,0.0,0.0,1.45,0.01,0.04 
92.520000, 1, myObstacle 59,0.99,0.1,-0.04,1.06,0.84,2.44,0.1,0.0,2.33,0.0,0.0,1.49,0.01,0.04 
