 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
89.395000, 0, Obstacle 59 ,,,,,1.5,,,,2.43,0.0,0.0,0.93,0.0,0.04 
92.967000, 1, myObstacle 59,1.2,0.09,-0.04,1.21,1.04,2.54,0.1,0.0,2.43,0.0,0.0,1.4,0.01,0.04 
93.115000, 1, myObstacle 59,1.2,0.09,-0.04,1.21,1.02,2.54,0.1,0.0,2.43,0.0,0.0,1.41,0.01,0.04 
93.269000, 1, myObstacle 59,1.2,0.09,-0.04,1.21,1.0,2.54,0.1,0.0,2.43,0.0,0.0,1.43,0.01,0.04 
93.482000, 1, myObstacle 59,1.2,0.09,-0.04,1.21,0.97,2.54,0.1,0.0,2.43,0.0,0.0,1.46,0.01,0.04 
93.645000, 1, myObstacle 59,1.11,0.09,-0.04,1.11,0.95,2.54,0.1,0.0,2.43,0.0,0.0,1.48,0.01,0.04 
93.835000, 1, myObstacle 59,1.11,0.09,-0.04,1.11,0.92,2.54,0.1,0.0,2.43,0.0,0.0,1.51,0.01,0.04 
94.025000, 1, myObstacle 59,1.11,0.09,-0.04,1.11,0.9,2.54,0.1,0.0,2.43,0.0,0.0,1.53,0.01,0.04 
94.213000, 1, myObstacle 59,1.11,0.09,-0.04,1.11,0.87,2.54,0.1,0.0,2.43,0.0,0.0,1.56,0.01,0.04 
94.379000, 1, myObstacle 59,1.11,0.09,-0.04,1.11,0.85,2.54,0.1,0.0,2.43,0.0,0.0,1.58,0.01,0.04 
94.563000, 1, myObstacle 59,1.11,0.09,-0.04,1.11,0.83,2.54,0.1,0.0,2.43,0.0,0.0,1.6,0.01,0.04 
95.767000, 1, myObstacle 59,0.84,0.09,-0.04,0.85,0.67,2.54,0.1,0.0,2.43,0.0,0.0,1.76,0.01,0.04 
95.940000, 1, myObstacle 59,0.84,0.09,-0.04,0.85,0.65,2.54,0.1,0.0,2.43,0.0,0.0,1.78,0.01,0.04 
96.149000, 1, myObstacle 59,0.84,0.09,-0.04,0.85,0.62,2.54,0.1,0.0,2.43,0.0,0.0,1.81,0.01,0.04 
96.345000, 1, myObstacle 59,0.84,0.09,-0.04,0.85,0.6,2.54,0.1,0.0,2.43,0.0,0.0,1.83,0.01,0.04 
96.541000, 1, myObstacle 59,0.84,0.09,-0.04,0.85,0.57,2.54,0.1,0.0,2.43,0.0,0.0,1.86,0.01,0.04 
96.701000, 1, myObstacle 59,0.84,0.09,-0.04,0.85,0.55,2.54,0.1,0.0,2.43,0.0,0.0,1.88,0.01,0.04 
109.386000, 0, Obstacle 52 ,,,,,1.5,,,,5.03,0.0,0.0,3.53,0.0,0.04 
111.184000, 1, myObstacle 52,1.43,0.12,-0.04,1.44,1.27,5.14,0.1,0.0,5.03,0.0,0.0,3.77,0.0,0.04 
111.357000, 1, myObstacle 52,1.43,0.12,-0.04,1.44,1.24,5.13,0.1,0.01,5.03,0.0,0.0,3.79,-0.0,0.04 
111.502000, 1, myObstacle 52,1.43,0.12,-0.04,1.44,1.23,5.16,0.1,0.0,5.03,0.0,0.0,3.8,-0.0,0.04 
111.680000, 1, myObstacle 52,1.43,0.12,-0.04,1.44,1.2,5.16,0.1,0.0,5.03,0.0,0.0,3.83,-0.0,0.04 
111.926000, 1, myObstacle 52,1.35,0.13,-0.04,1.36,1.17,5.14,0.1,0.0,5.03,0.0,0.0,3.86,-0.0,0.04 
112.078000, 1, myObstacle 52,1.35,0.13,-0.04,1.36,1.15,5.15,0.1,0.0,5.03,0.0,0.0,3.88,-0.0,0.04 
112.249000, 1, myObstacle 52,1.35,0.13,-0.04,1.36,1.13,5.14,0.11,0.0,5.03,0.0,0.0,3.9,-0.0,0.04 
112.430000, 1, myObstacle 52,1.29,0.13,-0.04,1.3,1.1,5.13,0.1,0.0,5.03,0.0,0.0,3.93,-0.0,0.04 
112.606000, 1, myObstacle 52,1.29,0.13,-0.04,1.3,1.08,5.15,0.1,0.0,5.03,0.0,0.0,3.95,-0.0,0.04 
