 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
56.214000, 0, Obstacle 20 ,,,,,1.33,,,,1.33,0.0,0.0,-0.0,0.0,0.04 
81.933000, 1, myObstacle 20,1.46,0.1,-0.04,1.47,1.34,1.46,0.1,0.0,1.33,0.0,0.0,-0.01,0.0,0.04 
82.203000, 1, myObstacle 20,1.46,0.1,-0.04,1.47,1.3,1.45,0.1,0.0,1.33,0.0,0.0,0.03,0.0,0.04 
82.486000, 1, myObstacle 20,1.45,0.1,-0.04,1.46,1.27,1.45,0.1,0.0,1.33,0.0,0.0,0.06,0.0,0.04 
82.834000, 1, myObstacle 20,1.38,0.1,-0.04,1.46,1.22,1.43,0.1,0.0,1.33,0.0,0.0,0.11,0.0,0.04 
83.082000, 1, myObstacle 20,1.38,0.1,-0.04,1.38,1.19,1.44,0.11,0.0,1.33,0.0,0.0,0.14,0.0,0.04 
83.359000, 1, myObstacle 20,1.33,0.1,-0.04,1.38,1.15,1.45,0.1,0.0,1.33,0.0,0.0,0.18,0.0,0.04 
83.614000, 1, myObstacle 20,1.33,0.1,-0.04,1.34,1.12,1.45,0.1,0.0,1.33,0.0,0.0,0.21,0.0,0.04 
83.948000, 1, myObstacle 20,1.24,0.1,-0.04,1.34,1.08,1.44,0.1,0.0,1.33,0.0,0.0,0.26,0.0,0.04 
84.199000, 1, myObstacle 20,1.24,0.1,-0.04,1.25,1.04,1.44,0.1,0.0,1.33,0.0,0.0,0.29,0.0,0.04 
84.536000, 1, myObstacle 20,1.16,0.1,-0.04,1.25,1.0,1.44,0.1,0.0,1.33,0.0,0.0,0.33,0.0,0.04 
84.890000, 1, myObstacle 20,1.16,0.1,-0.04,1.17,0.95,1.44,0.1,0.0,1.33,0.0,0.0,0.38,0.0,0.04 
85.193000, 1, myObstacle 20,1.11,0.1,-0.04,1.11,0.91,1.44,0.1,0.0,1.33,0.0,0.0,0.42,0.0,0.04 
85.453000, 1, myObstacle 20,1.11,0.1,-0.04,1.11,0.88,1.45,0.11,0.0,1.33,0.0,0.0,0.45,0.0,0.04 
85.712000, 1, myObstacle 20,1.02,0.1,-0.04,1.03,0.85,1.44,0.1,0.0,1.33,0.0,0.0,0.49,0.0,0.04 
86.013000, 1, myObstacle 20,1.02,0.1,-0.04,1.03,0.81,1.44,0.1,0.0,1.33,0.0,0.0,0.52,0.0,0.04 
86.278000, 1, myObstacle 20,1.02,0.1,-0.04,1.03,0.77,1.44,0.1,0.0,1.33,0.0,0.0,0.56,0.0,0.04 
86.560000, 1, myObstacle 16,0.93,0.1,-0.04,0.93,2.53,1.44,0.1,0.0,3.12,-0.0,0.0,0.6,0.0,0.04 
86.649000, 1, myObstacle 20,0.94,0.1,-0.04,0.95,0.73,1.43,0.1,0.0,1.33,0.0,0.0,0.61,0.0,0.04 
86.877000, 1, myObstacle 16,0.93,0.1,-0.04,0.93,2.48,1.44,0.1,0.0,3.12,-0.0,0.0,0.64,0.0,0.04 
87.018000, 1, myObstacle 20,0.94,0.1,-0.04,0.95,0.68,1.44,0.1,0.0,1.33,0.0,0.0,0.65,0.0,0.04 
87.335000, 1, myObstacle 16,0.84,0.1,-0.04,0.85,2.43,1.44,0.1,0.0,3.12,-0.0,0.0,0.69,0.0,0.04 
87.413000, 1, myObstacle 20,0.81,0.1,-0.04,0.82,0.63,1.44,0.11,0.0,1.33,0.0,0.0,0.71,0.0,0.04 
87.697000, 1, myObstacle 16,0.84,0.1,-0.04,0.85,2.38,1.44,0.1,0.0,3.12,-0.0,0.0,0.74,0.0,0.04 
