 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
56.370000, 0, Obstacle 20 ,,,,,1.33,,,,1.33,-0.0,0.0,0.0,0.0,0.1 
76.237000, 1, myObstacle 20,1.39,0.1,-0.03,1.39,1.24,1.41,0.1,0.01,1.33,-0.0,0.0,0.09,0.0,0.04 
76.454000, 1, myObstacle 20,1.39,0.1,-0.03,1.39,1.22,1.42,0.1,0.01,1.33,-0.0,0.0,0.12,0.0,0.04 
76.745000, 1, myObstacle 20,1.33,0.1,-0.04,1.39,1.18,1.44,0.1,0.0,1.33,-0.0,0.0,0.15,0.0,0.04 
77.089000, 1, myObstacle 20,1.33,0.1,-0.04,1.34,1.13,1.41,0.1,0.01,1.33,-0.0,0.0,0.2,0.0,0.04 
77.405000, 1, myObstacle 52,1.26,0.1,-0.03,1.27,6.62,1.43,0.1,0.0,6.86,0.0,0.0,0.24,0.0,0.04 
77.539000, 1, myObstacle 20,1.33,0.1,-0.04,1.34,1.08,1.41,0.1,0.01,1.33,-0.0,0.0,0.25,0.0,0.04 
77.821000, 1, myObstacle 52,1.26,0.1,-0.03,1.27,6.57,1.44,0.1,0.0,6.86,0.0,0.0,0.29,0.0,0.04 
77.939000, 1, myObstacle 20,1.19,0.1,-0.03,1.2,1.02,1.43,0.1,0.0,1.33,-0.0,0.0,0.31,0.0,0.04 
78.163000, 1, myObstacle 52,1.26,0.1,-0.03,1.27,6.52,1.44,0.1,0.0,6.86,0.0,0.0,0.34,0.0,0.04 
78.238000, 1, myObstacle 20,1.15,0.1,-0.04,1.16,0.98,1.44,0.1,0.0,1.33,-0.0,0.0,0.35,0.0,0.04 
78.555000, 1, myObstacle 20,1.11,0.1,-0.04,1.16,0.94,1.45,0.1,0.0,1.33,-0.0,0.0,0.39,0.0,0.04 
78.800000, 1, myObstacle 20,1.11,0.1,-0.04,1.12,0.91,1.43,0.1,0.0,1.33,-0.0,0.0,0.42,0.0,0.04 
79.040000, 1, myObstacle 20,1.02,0.1,-0.03,1.12,0.88,1.42,0.1,0.0,1.33,-0.0,0.0,0.45,0.0,0.04 
79.334000, 1, myObstacle 20,1.02,0.1,-0.03,1.03,0.84,1.44,0.1,0.0,1.33,-0.0,0.0,0.49,0.0,0.04 
79.572000, 1, myObstacle 20,0.99,0.1,-0.04,1.03,0.81,1.46,0.1,0.0,1.33,-0.0,0.0,0.52,0.0,0.04 
79.832000, 1, myObstacle 20,0.99,0.1,-0.04,0.99,0.78,1.44,0.1,0.0,1.33,-0.0,0.0,0.55,0.0,0.04 
80.151000, 1, myObstacle 20,0.92,0.1,-0.04,0.92,0.74,1.44,0.1,0.0,1.33,-0.0,0.0,0.6,0.0,0.04 
80.493000, 1, myObstacle 20,0.92,0.1,-0.04,0.92,0.69,1.43,0.1,0.0,1.33,-0.0,0.0,0.64,0.0,0.04 
80.769000, 1, myObstacle 20,0.84,0.1,-0.04,0.84,0.66,1.44,0.1,0.0,1.33,-0.0,0.0,0.67,0.0,0.04 
81.068000, 1, myObstacle 20,0.78,0.1,-0.04,0.84,0.62,1.44,0.1,0.0,1.33,-0.0,0.0,0.71,0.0,0.04 
81.334000, 1, myObstacle 20,0.78,0.1,-0.04,0.78,0.58,1.44,0.1,0.0,1.33,-0.0,0.0,0.75,0.0,0.04 
81.572000, 0, Obstacle 59 ,,,,,1.5,,,,2.28,-0.0,0.0,0.78,0.0,0.04 
81.623000, 1, myObstacle 20,0.71,0.1,-0.04,0.72,0.54,1.44,0.1,0.0,1.33,-0.0,0.0,0.79,0.0,0.04 
81.938000, 1, myObstacle 20,0.71,0.1,-0.04,0.72,0.5,1.46,0.1,0.0,1.33,-0.0,0.0,0.83,0.0,0.04 
82.191000, 1, myObstacle 20,0.71,0.1,-0.04,0.72,0.47,1.46,0.1,0.0,1.33,-0.0,0.0,0.86,0.0,0.04 
82.439000, 1, myObstacle 52,0.67,0.1,-0.04,0.68,5.97,1.48,0.1,0.0,6.86,0.0,0.0,0.89,0.0,0.04 
82.510000, 1, myObstacle 20,0.71,0.1,-0.04,0.72,0.43,1.46,0.1,0.0,1.33,-0.0,0.0,0.9,0.0,0.04 
82.795000, 1, myObstacle 52,0.67,0.1,-0.04,0.68,5.92,1.48,0.1,0.0,6.86,0.0,0.0,0.94,0.0,0.04 
82.895000, 1, myObstacle 59,1.5,0.09,-0.03,1.5,1.33,2.75,0.1,0.0,2.28,-0.0,0.0,0.95,0.0,0.04 
83.146000, 1, myObstacle 52,1.48,0.1,-0.04,1.49,5.88,2.39,0.1,0.0,6.86,0.0,0.0,0.98,0.0,0.04 
83.261000, 1, myObstacle 59,1.44,0.1,-0.03,1.5,1.28,2.38,0.1,0.01,2.28,-0.0,0.0,1.0,0.0,0.04 
83.487000, 1, myObstacle 52,1.48,0.1,-0.04,1.49,5.83,2.39,0.1,0.0,6.86,0.0,0.0,1.03,0.0,0.04 
83.574000, 1, myObstacle 59,1.44,0.1,-0.03,1.44,1.24,2.39,0.11,0.0,2.28,-0.0,0.0,1.04,0.0,0.04 
83.804000, 1, myObstacle 52,1.48,0.1,-0.04,1.49,5.79,2.39,0.1,0.0,6.86,0.0,0.0,1.07,0.0,0.04 
