Batch, World, Method, Experiment, #obstacles passed, #obstacles identified, #targets passed, #targets identified,73,70,52,59,16,17,18,19,20,21,target1,target2,target3
b16,w4,APBITE 4.0-1.0,s8,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O
b16,w4,APBITE 4.0-1.0,s9,10,5,1,1,X,V,V,V,X,V,X,X,V,X,V,O,O
b16,w4,APBITE 4.0-1.0,s7,10,7,1,1,V,X,V,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 4.0-1.0,s11,10,5,1,1,X,V,V,V,X,X,X,X,V,V,V,O,O
b16,w4,APBITE 4.0-1.0,s12,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O
b16,w4,APBITE 4.0-1.0,s1,10,6,1,0,V,V,V,V,X,V,X,X,V,X,X,O,O
b16,w4,APBITE 4.0-1.0,s4,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O
b16,w4,APBITE 1.0-1.0,s15,10,7,1,1,X,V,V,V,V,X,X,V,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s0,10,7,1,0,V,V,V,V,X,X,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-1.0,s12,10,7,1,0,V,X,V,V,V,X,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-1.0,s9,10,6,1,1,V,X,V,V,V,X,X,X,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s4,10,9,1,0,V,V,V,V,V,V,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-1.0,s11,10,9,1,1,V,V,V,V,X,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s3,10,3,1,0,X,X,V,X,X,X,X,X,V,V,X,O,O
b16,w4,APBITE 1.0-1.0,s6,10,5,1,0,V,X,V,V,X,X,V,V,X,X,X,O,O
b16,w4,APBITE 1.0-1.0,s1,10,5,1,1,V,X,V,V,V,V,X,X,X,X,V,O,O
b16,w4,APBITE 1.0-1.0,s8,10,4,1,1,X,X,V,V,X,X,X,X,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s13,10,8,1,1,V,X,V,V,V,V,V,X,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s7,10,8,1,1,V,V,V,V,V,X,X,V,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s2,10,8,1,1,V,V,V,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 1.0-1.0,s14,10,3,1,0,X,V,V,X,X,X,X,X,V,X,X,O,O
b16,w4,APBITE 1.0-1.0,s10,10,9,1,1,V,V,V,V,V,X,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s5,10,7,1,1,V,X,V,V,V,X,V,X,V,V,V,O,O
b16,w4,APBITE 4.0-4.0,s5,10,8,1,0,V,V,V,X,V,X,V,V,V,V,X,O,O
b16,w4,APBITE 4.0-4.0,s8,10,8,1,0,V,V,V,X,V,V,V,X,V,V,X,O,O
b16,w4,APBITE 4.0-4.0,s2,10,8,1,1,V,V,V,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s1,10,8,1,0,V,V,X,V,V,X,V,V,V,V,X,O,O
b16,w4,APBITE 4.0-4.0,s9,10,5,1,1,X,V,V,V,X,X,V,X,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s14,10,4,1,1,X,V,V,V,X,X,X,X,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s11,10,7,1,1,X,V,V,V,V,X,V,V,X,V,V,O,O
b16,w4,APBITE 4.0-4.0,s13,10,2,1,0,X,X,V,V,X,X,X,X,X,X,X,O,O
b16,w4,APBITE 4.0-4.0,s10,10,8,1,1,V,V,X,V,V,X,V,V,V,V,V,O,O
b16,w4,APBITE 4.0-4.0,s15,10,7,1,1,V,X,X,V,V,X,V,V,V,V,V,O,O
b16,w4,APBITE 4.0-4.0,s4,10,9,1,0,V,V,V,X,V,V,V,V,V,V,X,O,O
b16,w4,APBITE 4.0-4.0,s6,10,7,1,1,V,V,X,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s3,10,2,1,1,X,X,V,V,X,X,X,X,X,X,V,O,O
b16,w4,APBITE 4.0-4.0,s7,10,3,1,1,X,X,V,V,X,X,X,X,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s12,10,4,1,1,X,X,V,V,X,X,X,V,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s0,10,7,1,1,V,V,X,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 1.0-4.0,s1,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s12,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s5,10,9,1,0,X,V,V,V,V,V,V,V,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s15,10,7,1,0,X,V,V,V,X,V,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s6,10,7,1,0,X,X,V,V,V,X,V,V,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s4,10,8,1,1,X,V,V,V,V,V,V,X,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s2,10,7,1,1,X,V,V,V,V,X,V,X,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s10,10,6,1,0,X,V,V,V,V,X,X,V,V,X,X,O,O
b16,w4,APBITE 1.0-4.0,s11,10,6,1,1,X,X,V,V,V,V,X,X,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s7,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s3,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s8,10,8,1,0,X,V,V,V,V,V,V,V,V,X,X,O,O
b16,w4,APBITE 1.0-4.0,s14,10,2,1,1,X,X,V,X,X,X,X,X,X,V,V,O,O
b16,w4,APBITE 1.0-4.0,s0,10,7,1,0,X,V,V,V,V,X,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s9,10,9,1,0,X,V,V,V,V,V,V,V,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s13,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,lookup,s9,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O
b16,w4,lookup,s10,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s2,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s11,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s12,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s4,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s0,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s5,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s15,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s13,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s3,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s6,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s8,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s14,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s1,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s7,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookdown,s15,10,9,1,0,V,V,V,V,V,V,V,V,V,X,X,O,O
b16,w4,lookdown,s14,10,8,1,0,V,V,V,V,V,X,V,V,V,X,X,O,O
b16,w4,lookdown,s7,10,8,1,0,X,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s10,10,9,1,0,V,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s6,10,9,1,0,V,V,V,V,V,V,V,V,V,X,X,O,O
b16,w4,lookdown,s13,10,9,1,0,V,V,V,V,V,V,V,V,V,X,X,O,O
b16,w4,lookdown,s3,10,9,1,0,V,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s1,10,10,1,0,V,V,V,V,V,V,V,V,V,V,X,O,O
b16,w4,lookdown,s2,10,8,1,0,V,V,V,V,V,X,V,V,V,X,X,O,O
b16,w4,lookdown,s9,10,9,1,0,V,V,V,V,V,V,V,X,V,V,X,O,O
b16,w4,lookdown,s0,10,8,1,0,V,V,V,V,V,X,X,V,V,V,X,O,O
b16,w4,lookdown,s12,10,8,1,0,V,V,V,V,V,X,V,V,V,X,X,O,O
b16,w4,lookdown,s5,10,9,1,0,V,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s4,10,8,1,0,V,V,V,V,V,X,V,V,V,X,X,O,O
b16,w4,lookdown,s8,10,9,1,0,V,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s11,10,10,1,0,V,V,V,V,V,V,V,V,V,V,X,O,O





Type,Sum(Obs_Passes),Sum(Obs_seen),Obs Ratio, ,Sum(Target_Passed),Sum(Target_seen),Target Ratio
opt,160.0,151.0,0.94375,,16.0,16.0,1.0
APBITE 4.0-1.0,130.0,75.0,0.576923076923,,13.0,11.0,0.846153846154
APBITE 1.0-1.0,160.0,105.0,0.65625,,16.0,10.0,0.625
APBITE 4.0-4.0,160.0,97.0,0.60625,,16.0,11.0,0.6875
APBITE 1.0-4.0,160.0,121.0,0.75625,,16.0,9.0,0.5625
lookup,150.0,0.0,0.0,,15.0,15.0,1.0
lookdown,160.0,140.0,0.875,,16.0,0.0,0.0
