 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
84.445000, 0, Obstacle 59 ,,,,,1.5,,,,1.85,0.0,0.0,0.35,0.0,0.04 
86.593000, 1, myObstacle 59,1.41,0.09,-0.03,1.42,1.22,1.99,0.1,0.0,1.85,0.0,0.0,0.63,0.0,0.04 
86.856000, 1, myObstacle 59,1.41,0.09,-0.03,1.42,1.19,1.97,0.1,0.0,1.85,0.0,0.0,0.66,0.0,0.04 
87.139000, 1, myObstacle 59,1.41,0.09,-0.03,1.42,1.15,1.97,0.1,0.0,1.85,0.0,0.0,0.7,0.0,0.04 
87.441000, 1, myObstacle 59,1.3,0.1,-0.04,1.3,1.11,1.97,0.1,0.0,1.85,0.0,0.0,0.74,0.0,0.04 
87.736000, 1, myObstacle 59,1.3,0.1,-0.04,1.3,1.07,1.96,0.1,0.0,1.85,0.0,0.0,0.78,0.0,0.04 
88.060000, 1, myObstacle 59,1.3,0.1,-0.04,1.3,1.03,1.96,0.1,0.0,1.85,0.0,0.0,0.82,0.0,0.04 
88.267000, 1, myObstacle 59,1.19,0.1,-0.03,1.2,1.0,1.96,0.1,0.0,1.85,0.0,0.0,0.85,0.0,0.04 
88.597000, 1, myObstacle 52,1.16,0.1,-0.04,1.16,5.02,1.97,0.11,0.0,5.91,0.0,0.0,0.89,0.0,0.04 
88.697000, 1, myObstacle 59,1.19,0.1,-0.03,1.2,0.95,1.96,0.1,0.0,1.85,0.0,0.0,0.9,0.0,0.04 
88.893000, 1, myObstacle 52,2.29,0.1,-0.04,1.16,4.98,3.16,0.11,0.0,5.91,0.0,0.0,0.93,0.0,0.04 
89.844000, 1, myObstacle 59,0.97,0.09,-0.03,0.98,0.8,1.96,0.1,0.0,1.85,0.0,0.0,1.05,0.0,0.04 
89.975000, 1, myObstacle 59,0.97,0.09,-0.03,0.98,0.78,1.96,0.1,0.0,1.85,0.0,0.0,1.07,0.0,0.04 
90.237000, 1, myObstacle 59,0.97,0.09,-0.03,0.98,0.75,1.96,0.1,0.0,1.85,0.0,0.0,1.1,0.0,0.04 
90.594000, 1, myObstacle 59,0.87,0.1,-0.03,0.87,0.7,1.95,0.1,0.0,1.85,0.0,0.0,1.15,0.0,0.04 
90.809000, 1, myObstacle 59,0.87,0.1,-0.03,0.87,0.68,1.95,0.1,0.0,1.85,0.0,0.0,1.18,0.0,0.04 
91.091000, 1, myObstacle 59,0.87,0.1,-0.03,0.87,0.64,1.95,0.1,0.0,1.85,0.0,0.0,1.21,0.0,0.04 
91.337000, 1, myObstacle 59,0.87,0.1,-0.03,0.87,0.61,1.95,0.1,0.0,1.85,0.0,0.0,1.25,0.01,0.04 
92.130000, 1, myObstacle 59,0.68,0.1,-0.04,0.69,0.5,1.97,0.1,0.0,1.85,0.0,0.0,1.35,0.01,0.04 
92.372000, 1, myObstacle 59,0.68,0.1,-0.04,0.69,0.47,1.99,0.1,0.0,1.85,0.0,0.0,1.38,0.01,0.04 
92.658000, 1, myObstacle 59,0.68,0.1,-0.04,0.69,0.44,1.99,0.1,0.0,1.85,0.0,0.0,1.42,0.01,0.04 
92.851000, 1, myObstacle 59,0.68,0.1,-0.04,0.69,0.41,1.99,0.1,0.0,1.85,0.0,0.0,1.44,0.01,0.04 
93.297000, 0, Obstacle 73 ,,,,,1.5,,,,3.0,0.0,0.0,1.5,0.01,0.04 
99.189000, 1, myObstacle 73,0.91,0.09,-0.04,0.92,0.74,3.11,0.1,0.0,3.0,0.0,0.0,2.26,0.01,0.04 
99.407000, 1, myObstacle 73,0.91,0.09,-0.04,0.92,0.71,3.1,0.1,0.0,3.0,0.0,0.0,2.29,0.01,0.04 
99.627000, 1, myObstacle 73,0.83,0.09,-0.03,0.84,0.68,3.1,0.1,0.0,3.0,0.0,0.0,2.32,0.01,0.04 
