 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
78.425000, 0, Obstacle 59 ,,,,,1.5,,,,1.85,0.0,0.0,0.35,0.0,0.04 
81.997000, 1, myObstacle 59,1.22,0.1,-0.04,1.22,1.03,1.98,0.11,0.0,1.85,0.0,0.0,0.82,0.0,0.04 
82.185000, 1, myObstacle 59,1.22,0.1,-0.04,1.22,1.01,1.98,0.11,0.0,1.85,0.0,0.0,0.84,0.0,0.04 
82.366000, 1, myObstacle 59,1.15,0.1,-0.04,1.22,0.99,1.98,0.11,0.0,1.85,0.0,0.0,0.86,0.0,0.04 
82.543000, 1, myObstacle 59,1.15,0.1,-0.04,1.16,0.96,1.98,0.11,0.0,1.85,0.0,0.0,0.89,0.0,0.04 
82.721000, 1, myObstacle 59,1.15,0.1,-0.04,1.16,0.94,1.98,0.11,0.0,1.85,0.0,0.0,0.91,0.0,0.04 
82.877000, 1, myObstacle 59,1.09,0.1,-0.04,1.1,0.92,1.97,0.11,0.0,1.85,0.0,0.0,0.93,0.0,0.04 
83.068000, 1, myObstacle 59,1.09,0.1,-0.04,1.1,0.9,1.97,0.1,0.0,1.85,0.0,0.0,0.95,0.0,0.04 
83.222000, 1, myObstacle 59,1.09,0.1,-0.04,1.1,0.88,1.96,0.1,0.0,1.85,0.0,0.0,0.97,0.0,0.04 
83.393000, 1, myObstacle 59,1.09,0.1,-0.04,1.1,0.86,1.96,0.1,0.0,1.85,0.0,0.0,0.99,0.0,0.04 
83.558000, 1, myObstacle 59,0.98,0.1,-0.03,1.1,0.83,1.95,0.1,0.0,1.85,0.0,0.0,1.02,0.0,0.04 
83.731000, 1, myObstacle 59,0.98,0.1,-0.03,0.98,0.81,1.95,0.1,0.0,1.85,0.0,0.0,1.04,0.0,0.04 
83.888000, 1, myObstacle 59,0.98,0.1,-0.03,0.98,0.79,1.95,0.1,0.0,1.85,0.0,0.0,1.06,0.0,0.04 
84.074000, 1, myObstacle 59,0.91,0.1,-0.03,0.98,0.77,1.95,0.1,0.0,1.85,0.0,0.0,1.08,0.0,0.04 
84.221000, 1, myObstacle 59,0.91,0.1,-0.03,0.92,0.75,1.96,0.1,0.0,1.85,0.0,0.0,1.1,0.0,0.04 
84.374000, 1, myObstacle 59,0.91,0.1,-0.03,0.92,0.73,1.96,0.11,0.0,1.85,0.0,0.0,1.12,0.0,0.04 
84.556000, 1, myObstacle 59,0.86,0.1,-0.04,0.92,0.7,1.96,0.11,0.0,1.85,0.0,0.0,1.15,0.0,0.04 
84.740000, 1, myObstacle 59,0.86,0.1,-0.04,0.87,0.68,1.96,0.1,0.0,1.85,0.0,0.0,1.17,0.0,0.04 
84.888000, 1, myObstacle 59,0.86,0.1,-0.04,0.87,0.66,1.96,0.1,0.0,1.85,0.0,0.0,1.19,0.0,0.04 
85.071000, 1, myObstacle 59,0.86,0.1,-0.04,0.87,0.64,1.96,0.1,0.0,1.85,0.0,0.0,1.21,0.0,0.04 
85.220000, 1, myObstacle 59,0.78,0.1,-0.04,0.79,0.62,1.96,0.1,0.0,1.85,0.0,0.0,1.23,0.0,0.04 
85.424000, 1, myObstacle 59,0.78,0.1,-0.04,0.79,0.59,1.96,0.1,0.0,1.85,0.0,0.0,1.26,0.0,0.04 
85.562000, 1, myObstacle 59,0.78,0.1,-0.04,0.79,0.57,1.95,0.1,0.0,1.85,0.0,0.0,1.28,0.0,0.04 
85.700000, 1, myObstacle 59,0.72,0.1,-0.04,0.73,0.56,1.96,0.1,0.0,1.85,0.0,0.0,1.3,0.0,0.04 
85.887000, 1, myObstacle 59,0.72,0.1,-0.04,0.73,0.53,1.97,0.1,0.0,1.85,0.0,0.0,1.32,0.0,0.04 
86.071000, 1, myObstacle 59,0.72,0.1,-0.04,0.73,0.51,1.98,0.1,0.0,1.85,0.0,0.0,1.35,0.0,0.04 
86.301000, 1, myObstacle 59,0.72,0.1,-0.04,0.73,0.48,1.98,0.1,0.0,1.85,0.0,0.0,1.37,0.0,0.04 
86.493000, 1, myObstacle 59,0.72,0.1,-0.04,0.73,0.45,1.98,0.1,0.0,1.85,0.0,0.0,1.4,0.0,0.04 
